Move,Depth,Value,Alpha,Beta
G9,2,0,0,6
G10,3,-5,0,6
G9,2,0,0,6
H7,3,0,0,6
G9,2,0,0,6
H9,3,1,0,6
G9,2,1,1,6
H10,3,0,1,6
G9,2,1,1,6
I7,3,-5,1,6
G9,2,1,1,6
I10,3,-4,1,6
G9,2,1,1,6
J7,3,-5,1,6
G9,2,1,1,6
J8,3,0,1,6
G9,2,1,1,6
J9,3,0,1,6
G9,2,1,1,6
J10,3,-4,1,6
G9,2,1,1,6
G8,1,1,-5,1
H7,2,-Infinity,-5,1
F7,3,-5,-5,1
H7,2,-5,-5,1
F8,3,-9,-5,1
H7,2,-5,-5,1
F9,3,-9,-5,1
H7,2,-5,-5,1
G6,3,-10,-5,1
H7,2,-5,-5,1
G7,3,-5,-5,1
H7,2,-5,-5,1
G9,3,-5,-5,1
H7,2,-5,-5,1
H6,3,-10,-5,1
H7,2,-5,-5,1
H9,3,0,-5,1
H7,2,0,0,1
H10,3,-5,0,1
H7,2,0,0,1
I6,3,-10,0,1
H7,2,0,0,1
I7,3,-10,0,1
H7,2,0,0,1
I10,3,-9,0,1
H7,2,0,0,1
J7,3,-10,0,1
H7,2,0,0,1
J8,3,-5,0,1
H7,2,0,0,1
J9,3,-5,0,1
H7,2,0,0,1
J10,3,-9,0,1
H7,2,0,0,1
G8,1,0,-5,0
H9,2,-Infinity,-5,0
F7,3,-9,-5,0
H9,2,-9,-5,0
F8,3,-9,-5,0
H9,2,-9,-5,0
F9,3,-5,-5,0
H9,2,-5,-5,0
G7,3,-5,-5,0
H9,2,-5,-5,0
G9,3,-5,-5,0
H9,2,-5,-5,0
G10,3,-10,-5,0
H9,2,-5,-5,0
H7,3,-5,-5,0
H9,2,-5,-5,0
H10,3,-5,-5,0
H9,2,-5,-5,0
I7,3,-10,-5,0
H9,2,-5,-5,0
I10,3,-9,-5,0
H9,2,-5,-5,0
J7,3,-10,-5,0
H9,2,-5,-5,0
J8,3,-5,-5,0
H9,2,-5,-5,0
J9,3,-9,-5,0
H9,2,-5,-5,0
J10,3,-9,-5,0
H9,2,-5,-5,0
G8,1,-5,-5,0
root,0,-5,-5,Infinity
G9,1,Infinity,-5,Infinity
F8,2,-Infinity,-5,Infinity
E7,3,0,-5,Infinity
F8,2,0,0,Infinity
E8,3,0,0,Infinity
F8,2,0,0,Infinity
E9,3,0,0,Infinity
F8,2,0,0,Infinity
F7,3,0,0,Infinity
F8,2,0,0,Infinity
F9,3,5,0,Infinity
F8,2,5,5,Infinity
F10,3,1,5,Infinity
F8,2,5,5,Infinity
G7,3,0,5,Infinity
F8,2,5,5,Infinity
G8,3,5,5,Infinity
F8,2,5,5,Infinity
G10,3,5,5,Infinity
F8,2,5,5,Infinity
H7,3,0,5,Infinity
F8,2,5,5,Infinity
H9,3,50,5,Infinity
F8,2,50,50,Infinity
H10,3,6,50,Infinity
F8,2,50,50,Infinity
I7,3,0,50,Infinity
F8,2,50,50,Infinity
I10,3,1,50,Infinity
F8,2,50,50,Infinity
J7,3,0,50,Infinity
F8,2,50,50,Infinity
J8,3,5,50,Infinity
F8,2,50,50,Infinity
J9,3,5,50,Infinity
F8,2,50,50,Infinity
J10,3,1,50,Infinity
F8,2,50,50,Infinity
G9,1,50,-5,50
F9,2,-Infinity,-5,50
E8,3,0,-5,50
F9,2,0,0,50
E9,3,0,0,50
F9,2,0,0,50
E10,3,0,0,50
F9,2,0,0,50
F8,3,5,0,50
F9,2,5,5,50
F10,3,1,5,50
F9,2,5,5,50
G7,3,0,5,50
F9,2,5,5,50
G8,3,5,5,50
F9,2,5,5,50
G10,3,5,5,50
F9,2,5,5,50
H7,3,0,5,50
F9,2,5,5,50
H9,3,10,5,50
F9,2,10,10,50
H10,3,10,10,50
F9,2,10,10,50
I7,3,0,10,50
F9,2,10,10,50
I10,3,1,10,50
F9,2,10,10,50
J7,3,0,10,50
F9,2,10,10,50
J8,3,5,10,50
F9,2,10,10,50
J9,3,5,10,50
F9,2,10,10,50
J10,3,1,10,50
F9,2,10,10,50
G9,1,10,-5,10
F10,2,-Infinity,-5,10
E9,3,0,-5,10
F10,2,0,0,10
E10,3,0,0,10
F10,2,0,0,10
E11,3,0,0,10
F10,2,0,0,10
F8,3,5,0,10
F10,2,5,5,10
F9,3,5,5,10
F10,2,5,5,10
F11,3,0,5,10
F10,2,5,5,10
G7,3,0,5,10
F10,2,5,5,10
G8,3,5,5,10
F10,2,5,5,10
G10,3,5,5,10
F10,2,5,5,10
G11,3,0,5,10
F10,2,5,5,10
H7,3,0,5,10
F10,2,5,5,10
H9,3,50,5,10
F10,2,50,5,10
G9,1,10,-5,10
G7,2,-Infinity,-5,10
F6,3,-1,-5,10
G7,2,-1,-1,10
F7,3,-1,-1,10
G7,2,-1,-1,10
F8,3,4,-1,10
G7,2,4,4,10
F9,3,4,4,10
G7,2,4,4,10
F10,3,0,4,10
G7,2,4,4,10
G6,3,-1,4,10
G7,2,4,4,10
G8,3,0,4,10
G7,2,4,4,10
G10,3,4,4,10
G7,2,4,4,10
H6,3,-1,4,10
G7,2,4,4,10
H7,3,-1,4,10
G7,2,4,4,10
H9,3,49,4,10
G7,2,49,4,10
G9,1,10,-5,10
G8,2,-Infinity,-5,10
F7,3,-50,-5,10
G8,2,-50,-5,10
F8,3,455,-5,10
G8,2,455,-5,10
G9,1,10,-5,10
G10,2,-Infinity,-5,10
F8,3,5,-5,10
G10,2,5,5,10
F9,3,5,5,10
G10,2,5,5,10
F10,3,1,5,10
G10,2,5,5,10
F11,3,0,5,10
G10,2,5,5,10
G7,3,0,5,10
G10,2,5,5,10
G8,3,1,5,10
G10,2,5,5,10
G11,3,0,5,10
G10,2,5,5,10
H7,3,0,5,10
G10,2,5,5,10
H9,3,50,5,10
G10,2,50,5,10
G9,1,10,-5,10
H7,2,-Infinity,-5,10
F8,3,-5,-5,10
H7,2,-5,-5,10
F9,3,-5,-5,10
H7,2,-5,-5,10
F10,3,-9,-5,10
H7,2,-5,-5,10
G6,3,-10,-5,10
H7,2,-5,-5,10
G7,3,-10,-5,10
H7,2,-5,-5,10
G8,3,-5,-5,10
H7,2,-5,-5,10
G10,3,-5,-5,10
H7,2,-5,-5,10
H6,3,-10,-5,10
H7,2,-5,-5,10
H9,3,40,-5,10
H7,2,40,-5,10
G9,1,10,-5,10
H9,2,-Infinity,-5,10
F8,3,-5,-5,10
H9,2,-5,-5,10
F9,3,-9,-5,10
H9,2,-5,-5,10
F10,3,-9,-5,10
H9,2,-5,-5,10
G7,3,-10,-5,10
H9,2,-5,-5,10
G8,3,-5,-5,10
H9,2,-5,-5,10
G10,3,-5,-5,10
H9,2,-5,-5,10
H7,3,-10,-5,10
H9,2,-5,-5,10
H10,3,0,-5,10
H9,2,0,0,10
I7,3,-10,0,10
H9,2,0,0,10
I10,3,-9,0,10
H9,2,0,0,10
J7,3,-10,0,10
H9,2,0,0,10
J8,3,-5,0,10
H9,2,0,0,10
J9,3,-9,0,10
H9,2,0,0,10
J10,3,-9,0,10
H9,2,0,0,10
G9,1,0,-5,0
H10,2,-Infinity,-5,0
F8,3,1,-5,0
H10,2,1,-5,0
G9,1,0,-5,0
I7,2,-Infinity,-5,0
F8,3,3,-5,0
I7,2,3,-5,0
G9,1,0,-5,0
I10,2,-Infinity,-5,0
F8,3,5,-5,0
I10,2,5,-5,0
G9,1,0,-5,0
J7,2,-Infinity,-5,0
F8,3,0,-5,0
J7,2,0,-5,0
G9,1,0,-5,0
J8,2,-Infinity,-5,0
F8,3,-45,-5,0
J8,2,-45,-5,0
F9,3,-45,-5,0
J8,2,-45,-5,0
F10,3,-49,-5,0
J8,2,-45,-5,0
G7,3,-50,-5,0
J8,2,-45,-5,0
G8,3,455,-5,0
J8,2,455,-5,0
G9,1,0,-5,0
J9,2,-Infinity,-5,0
F8,3,0,-5,0
J9,2,0,-5,0
G9,1,0,-5,0
J10,2,-Infinity,-5,0
F8,3,5,-5,0
J10,2,5,-5,0
G9,1,0,-5,0
root,0,0,0,Infinity
H7,1,Infinity,0,Infinity
G6,2,-Infinity,0,Infinity
F5,3,0,0,Infinity
G6,2,0,0,Infinity
F6,3,0,0,Infinity
G6,2,0,0,Infinity
F7,3,0,0,Infinity
G6,2,0,0,Infinity
G5,3,0,0,Infinity
G6,2,0,0,Infinity
G7,3,5,0,Infinity
G6,2,5,5,Infinity
G8,3,5,5,Infinity
G6,2,5,5,Infinity
G9,3,0,5,Infinity
G6,2,5,5,Infinity
H5,3,0,5,Infinity
G6,2,5,5,Infinity
H6,3,1,5,Infinity
G6,2,5,5,Infinity
H9,3,5,5,Infinity
G6,2,5,5,Infinity
H10,3,5,5,Infinity
G6,2,5,5,Infinity
I6,3,5,5,Infinity
G6,2,5,5,Infinity
I7,3,5,5,Infinity
G6,2,5,5,Infinity
I10,3,1,5,Infinity
G6,2,5,5,Infinity
J7,3,0,5,Infinity
G6,2,5,5,Infinity
J8,3,5,5,Infinity
G6,2,5,5,Infinity
J9,3,5,5,Infinity
G6,2,5,5,Infinity
J10,3,1,5,Infinity
G6,2,5,5,Infinity
H7,1,5,0,5
G7,2,-Infinity,0,5
F6,3,-1,0,5
G7,2,-1,0,5
F7,3,-1,0,5
G7,2,-1,0,5
F8,3,-1,0,5
G7,2,-1,0,5
G6,3,0,0,5
G7,2,0,0,5
G8,3,4,0,5
G7,2,4,4,5
G9,3,-1,4,5
G7,2,4,4,5
H6,3,0,4,5
G7,2,4,4,5
H9,3,4,4,5
G7,2,4,4,5
H10,3,4,4,5
G7,2,4,4,5
I6,3,4,4,5
G7,2,4,4,5
I7,3,0,4,5
G7,2,4,4,5
I10,3,0,4,5
G7,2,4,4,5
J7,3,-1,4,5
G7,2,4,4,5
J8,3,4,4,5
G7,2,4,4,5
J9,3,4,4,5
G7,2,4,4,5
J10,3,0,4,5
G7,2,4,4,5
H7,1,4,0,4
G8,2,-Infinity,0,4
F7,3,-50,0,4
G8,2,-50,0,4
F8,3,450,0,4
G8,2,450,0,4
H7,1,4,0,4
G9,2,-Infinity,0,4
F8,3,-5,0,4
G9,2,-5,0,4
F9,3,-5,0,4
G9,2,-5,0,4
F10,3,-5,0,4
G9,2,-5,0,4
G6,3,-4,0,4
G9,2,-4,0,4
G7,3,0,0,4
G9,2,0,0,4
G8,3,0,0,4
G9,2,0,0,4
G10,3,-5,0,4
G9,2,0,0,4
H6,3,-4,0,4
G9,2,0,0,4
H9,3,-4,0,4
G9,2,0,0,4
H10,3,0,0,4
G9,2,0,0,4
I6,3,0,0,4
G9,2,0,0,4
I7,3,0,0,4
G9,2,0,0,4
I10,3,-4,0,4
G9,2,0,0,4
J7,3,-5,0,4
G9,2,0,0,4
J8,3,0,0,4
G9,2,0,0,4
J9,3,0,0,4
G9,2,0,0,4
J10,3,-4,0,4
G9,2,0,0,4
H7,1,0,0,4
root,0,0,0,Infinity
H9,1,Infinity,0,Infinity
G7,2,-Infinity,0,Infinity
F6,3,4,0,Infinity
G7,2,4,4,Infinity
F7,3,4,4,Infinity
G7,2,4,4,Infinity
F8,3,4,4,Infinity
G7,2,4,4,Infinity
G6,3,4,4,Infinity
G7,2,4,4,Infinity
G8,3,9,4,Infinity
G7,2,9,9,Infinity
G9,3,54,9,Infinity
G7,2,54,54,Infinity
G10,3,5,54,Infinity
G7,2,54,54,Infinity
H6,3,4,54,Infinity
G7,2,54,54,Infinity
H7,3,4,54,Infinity
G7,2,54,54,Infinity
H10,3,10,54,Infinity
G7,2,54,54,Infinity
I7,3,4,54,Infinity
G7,2,54,54,Infinity
I10,3,10,54,Infinity
G7,2,54,54,Infinity
J7,3,4,54,Infinity
G7,2,54,54,Infinity
J8,3,9,54,Infinity
G7,2,54,54,Infinity
J9,3,54,54,Infinity
G7,2,54,54,Infinity
J10,3,5,54,Infinity
G7,2,54,54,Infinity
H9,1,54,0,54
G8,2,-Infinity,0,54
F7,3,-45,0,54
G8,2,-45,0,54
F8,3,455,0,54
G8,2,455,0,54
H9,1,54,0,54
G9,2,-Infinity,0,54
F8,3,0,0,54
G9,2,0,0,54
F9,3,0,0,54
G9,2,0,0,54
F10,3,0,0,54
G9,2,0,0,54
G7,3,0,0,54
G9,2,0,0,54
G8,3,5,0,54
G9,2,5,5,54
G10,3,1,5,54
G9,2,5,5,54
H7,3,0,5,54
G9,2,5,5,54
H10,3,6,5,54
G9,2,6,6,54
I7,3,0,6,54
G9,2,6,6,54
I10,3,6,6,54
G9,2,6,6,54
J7,3,0,6,54
G9,2,6,6,54
J8,3,5,6,54
G9,2,6,6,54
J9,3,10,6,54
G9,2,10,10,54
J10,3,1,10,54
G9,2,10,10,54
H9,1,10,0,10
G10,2,-Infinity,0,10
F9,3,5,0,10
G10,2,5,5,10
F10,3,5,5,10
G10,2,5,5,10
F11,3,5,5,10
G10,2,5,5,10
G7,3,5,5,10
G10,2,5,5,10
G8,3,10,5,10
G10,2,10,5,10
H9,1,10,0,10
H7,2,-Infinity,0,10
G6,3,-1,0,10
H7,2,-1,0,10
G7,3,-1,0,10
H7,2,-1,0,10
G8,3,4,0,10
H7,2,4,4,10
G9,3,49,4,10
H7,2,49,4,10
H9,1,10,0,10
H10,2,-Infinity,0,10
G7,3,5,0,10
H10,2,5,5,10
G8,3,10,5,10
H10,2,10,5,10
H9,1,10,0,10
I7,2,-Infinity,0,10
G7,3,-1,0,10
I7,2,-1,0,10
G8,3,4,0,10
I7,2,4,4,10
G9,3,49,4,10
I7,2,49,4,10
H9,1,10,0,10
I10,2,-Infinity,0,10
G7,3,5,0,10
I10,2,5,5,10
G8,3,6,5,10
I10,2,6,6,10
G9,3,55,6,10
I10,2,55,6,10
H9,1,10,0,10
J7,2,-Infinity,0,10
G7,3,4,0,10
J7,2,4,4,10
G8,3,9,4,10
J7,2,9,9,10
G9,3,54,9,10
J7,2,54,9,10
H9,1,10,0,10
J8,2,-Infinity,0,10
G7,3,-45,0,10
J8,2,-45,0,10
G8,3,460,0,10
J8,2,460,0,10
H9,1,10,0,10
J9,2,-Infinity,0,10
G7,3,0,0,10
J9,2,0,0,10
G8,3,5,0,10
J9,2,5,5,10
G9,3,10,5,10
J9,2,10,5,10
H9,1,10,0,10
J10,2,-Infinity,0,10
G7,3,5,0,10
J10,2,5,5,10
G8,3,10,5,10
J10,2,10,5,10
H9,1,10,0,10
root,0,10,10,Infinity
H10,1,Infinity,10,Infinity
G7,2,-Infinity,10,Infinity
F6,3,4,10,Infinity
G7,2,4,10,Infinity
F7,3,4,10,Infinity
G7,2,4,10,Infinity
F8,3,4,10,Infinity
G7,2,4,10,Infinity
G6,3,4,10,Infinity
G7,2,4,10,Infinity
G8,3,4,10,Infinity
G7,2,4,10,Infinity
G9,3,9,10,Infinity
G7,2,9,10,Infinity
G10,3,9,10,Infinity
G7,2,9,10,Infinity
G11,3,54,10,Infinity
G7,2,54,54,Infinity
H6,3,4,54,Infinity
G7,2,54,54,Infinity
H7,3,4,54,Infinity
G7,2,54,54,Infinity
H9,3,10,54,Infinity
G7,2,54,54,Infinity
H11,3,9,54,Infinity
G7,2,54,54,Infinity
I7,3,4,54,Infinity
G7,2,54,54,Infinity
I10,3,10,54,Infinity
G7,2,54,54,Infinity
I11,3,9,54,Infinity
G7,2,54,54,Infinity
J7,3,4,54,Infinity
G7,2,54,54,Infinity
J8,3,54,54,Infinity
G7,2,54,54,Infinity
J9,3,9,54,Infinity
G7,2,54,54,Infinity
J10,3,5,54,Infinity
G7,2,54,54,Infinity
H10,1,54,10,54
G8,2,-Infinity,10,54
F7,3,-45,10,54
G8,2,-45,10,54
F8,3,455,10,54
G8,2,455,10,54
H10,1,54,10,54
G9,2,-Infinity,10,54
F8,3,0,10,54
G9,2,0,10,54
F9,3,0,10,54
G9,2,0,10,54
F10,3,0,10,54
G9,2,0,10,54
G7,3,0,10,54
G9,2,0,10,54
G8,3,0,10,54
G9,2,0,10,54
G10,3,5,10,54
G9,2,5,10,54
G11,3,50,10,54
G9,2,50,50,54
H7,3,0,50,54
G9,2,50,50,54
H9,3,2,50,54
G9,2,50,50,54
H11,3,5,50,54
G9,2,50,50,54
I7,3,0,50,54
G9,2,50,50,54
I10,3,6,50,54
G9,2,50,50,54
I11,3,1,50,54
G9,2,50,50,54
J7,3,0,50,54
G9,2,50,50,54
J8,3,50,50,54
G9,2,50,50,54
J9,3,5,50,54
G9,2,50,50,54
J10,3,1,50,54
G9,2,50,50,54
H10,1,50,10,50
G10,2,-Infinity,10,50
F9,3,5,10,50
G10,2,5,10,50
F10,3,5,10,50
G10,2,5,10,50
F11,3,5,10,50
G10,2,5,10,50
G7,3,5,10,50
G10,2,5,10,50
G8,3,5,10,50
G10,2,5,10,50
G9,3,10,10,50
G10,2,10,10,50
G11,3,55,10,50
G10,2,55,10,50
H10,1,50,10,50
G11,2,-Infinity,10,50
F10,3,5,10,50
G11,2,5,10,50
F11,3,5,10,50
G11,2,5,10,50
F12,3,5,10,50
G11,2,5,10,50
G7,3,5,10,50
G11,2,5,10,50
G8,3,5,10,50
G11,2,5,10,50
G9,3,10,10,50
G11,2,10,10,50
G10,3,10,10,50
G11,2,10,10,50
G12,3,5,10,50
G11,2,10,10,50
H7,3,5,10,50
G11,2,10,10,50
H9,3,11,10,50
G11,2,11,11,50
H11,3,10,11,50
G11,2,11,11,50
H12,3,5,11,50
G11,2,11,11,50
I7,3,5,11,50
G11,2,11,11,50
I10,3,11,11,50
G11,2,11,11,50
I11,3,10,11,50
G11,2,11,11,50
J7,3,5,11,50
G11,2,11,11,50
J8,3,15,11,50
G11,2,15,15,50
J9,3,10,15,50
G11,2,15,15,50
J10,3,6,15,50
G11,2,15,15,50
H10,1,15,10,15
H7,2,-Infinity,10,15
G6,3,-5,10,15
H7,2,-5,10,15
G7,3,-5,10,15
H7,2,-5,10,15
G8,3,-5,10,15
H7,2,-5,10,15
G9,3,0,10,15
H7,2,0,10,15
G10,3,0,10,15
H7,2,0,10,15
G11,3,45,10,15
H7,2,45,10,15
H10,1,15,10,15
H9,2,-Infinity,10,15
G7,3,-1,10,15
H9,2,-1,10,15
G8,3,-1,10,15
H9,2,-1,10,15
G9,3,4,10,15
H9,2,4,10,15
G10,3,4,10,15
H9,2,4,10,15
G11,3,49,10,15
H9,2,49,10,15
H10,1,15,10,15
H11,2,-Infinity,10,15
G7,3,5,10,15
H11,2,5,10,15
G8,3,5,10,15
H11,2,5,10,15
G9,3,10,10,15
H11,2,10,10,15
G10,3,10,10,15
H11,2,10,10,15
G11,3,55,10,15
H11,2,55,10,15
H10,1,15,10,15
I7,2,-Infinity,10,15
G7,3,-1,10,15
I7,2,-1,10,15
G8,3,-1,10,15
I7,2,-1,10,15
G9,3,4,10,15
I7,2,4,10,15
G10,3,4,10,15
I7,2,4,10,15
G11,3,49,10,15
I7,2,49,10,15
H10,1,15,10,15
I10,2,-Infinity,10,15
G7,3,5,10,15
I10,2,5,10,15
G8,3,5,10,15
I10,2,5,10,15
G9,3,10,10,15
I10,2,10,10,15
G10,3,6,10,15
I10,2,10,10,15
G11,3,55,10,15
I10,2,55,10,15
H10,1,15,10,15
I11,2,-Infinity,10,15
G7,3,5,10,15
I11,2,5,10,15
G8,3,5,10,15
I11,2,5,10,15
G9,3,6,10,15
I11,2,6,10,15
G10,3,10,10,15
I11,2,10,10,15
G11,3,55,10,15
I11,2,55,10,15
