Move,Depth,Value,Alpha,Beta
J14,2,950,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
K4,2,1000,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
K5,2,999,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
K6,2,995,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
K7,2,950,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
K8,2,1000,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
K10,2,493,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
K12,2,989,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
K14,2,1000,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
L8,2,1000,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
L9,2,950,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
L12,2,949,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
L13,2,1000,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
L14,2,1000,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
M9,2,-49000,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
M10,2,990,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
M12,2,995,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
N10,2,1000,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
N11,2,1000,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
N12,2,1000,-Infinity,-49000
E7,1,-49000,-Infinity,-49000
root,0,-49000,-49000,Infinity
E8,1,Infinity,-49000,Infinity
D7,2,5,-49000,Infinity
E8,1,5,-49000,5
D8,2,5,-49000,5
E8,1,5,-49000,5
D9,2,5,-49000,5
E8,1,5,-49000,5
E7,2,-95,-49000,5
E8,1,-95,-49000,-95
E9,2,5,-49000,-95
E8,1,-95,-49000,-95
F6,2,4,-49000,-95
E8,1,-95,-49000,-95
F7,2,-5,-49000,-95
E8,1,-95,-49000,-95
F9,2,5,-49000,-95
E8,1,-95,-49000,-95
F10,2,-95,-49000,-95
E8,1,-95,-49000,-95
G6,2,-5,-49000,-95
E8,1,-95,-49000,-95
G8,2,-2,-49000,-95
E8,1,-95,-49000,-95
G10,2,-500,-49000,-95
E8,1,-500,-49000,-500
G11,2,-45,-49000,-500
E8,1,-500,-49000,-500
G12,2,0,-49000,-500
E8,1,-500,-49000,-500
G13,2,-5,-49000,-500
E8,1,-500,-49000,-500
H4,2,-45,-49000,-500
E8,1,-500,-49000,-500
H5,2,4,-49000,-500
E8,1,-500,-49000,-500
H6,2,-6,-49000,-500
E8,1,-500,-49000,-500
H11,2,-1,-49000,-500
E8,1,-500,-49000,-500
H13,2,-5,-49000,-500
E8,1,-500,-49000,-500
H14,2,-49995,-49000,-500
E8,1,-49995,-49000,-500
root,0,-49000,-49000,Infinity
E9,1,Infinity,-49000,Infinity
D8,2,1,-49000,Infinity
E9,1,1,-49000,1
D9,2,1,-49000,1
E9,1,1,-49000,1
D10,2,1,-49000,1
E9,1,1,-49000,1
E7,2,-99,-49000,1
E9,1,-99,-49000,-99
E8,2,1,-49000,-99
E9,1,-99,-49000,-99
E10,2,1,-49000,-99
E9,1,-99,-49000,-99
F6,2,0,-49000,-99
E9,1,-99,-49000,-99
F7,2,-9,-49000,-99
E9,1,-99,-49000,-99
F9,2,1,-49000,-99
E9,1,-99,-49000,-99
F10,2,-99,-49000,-99
E9,1,-99,-49000,-99
G6,2,-9,-49000,-99
E9,1,-99,-49000,-99
G8,2,-6,-49000,-99
E9,1,-99,-49000,-99
G10,2,-504,-49000,-99
E9,1,-504,-49000,-504
G11,2,-49,-49000,-504
E9,1,-504,-49000,-504
G12,2,-4,-49000,-504
E9,1,-504,-49000,-504
G13,2,-9,-49000,-504
E9,1,-504,-49000,-504
H4,2,-49,-49000,-504
E9,1,-504,-49000,-504
H5,2,0,-49000,-504
E9,1,-504,-49000,-504
H6,2,-10,-49000,-504
E9,1,-504,-49000,-504
H11,2,-5,-49000,-504
E9,1,-504,-49000,-504
H13,2,-9,-49000,-504
E9,1,-504,-49000,-504
H14,2,-49999,-49000,-504
E9,1,-49999,-49000,-504
root,0,-49000,-49000,Infinity
F6,1,Infinity,-49000,Infinity
E5,2,0,-49000,Infinity
F6,1,0,-49000,0
E6,2,0,-49000,0
F6,1,0,-49000,0
E7,2,-100,-49000,0
F6,1,-100,-49000,-100
E8,2,0,-49000,-100
F6,1,-100,-49000,-100
E9,2,0,-49000,-100
F6,1,-100,-49000,-100
F5,2,0,-49000,-100
F6,1,-100,-49000,-100
F7,2,-10,-49000,-100
F6,1,-100,-49000,-100
F9,2,0,-49000,-100
F6,1,-100,-49000,-100
F10,2,-100,-49000,-100
F6,1,-100,-49000,-100
G5,2,0,-49000,-100
F6,1,-100,-49000,-100
G6,2,-10,-49000,-100
F6,1,-100,-49000,-100
G8,2,-7,-49000,-100
F6,1,-100,-49000,-100
G10,2,-505,-49000,-100
F6,1,-505,-49000,-505
G11,2,-50,-49000,-505
F6,1,-505,-49000,-505
G12,2,-5,-49000,-505
F6,1,-505,-49000,-505
G13,2,-10,-49000,-505
F6,1,-505,-49000,-505
H4,2,-50,-49000,-505
F6,1,-505,-49000,-505
H5,2,-1,-49000,-505
F6,1,-505,-49000,-505
H6,2,-11,-49000,-505
F6,1,-505,-49000,-505
H11,2,-6,-49000,-505
F6,1,-505,-49000,-505
H13,2,-10,-49000,-505
F6,1,-505,-49000,-505
H14,2,-50000,-49000,-505
F6,1,-50000,-49000,-505
root,0,-49000,-49000,Infinity
F7,1,Infinity,-49000,Infinity
E6,2,5,-49000,Infinity
F7,1,5,-49000,5
E7,2,-95,-49000,5
F7,1,-95,-49000,-95
E8,2,5,-49000,-95
F7,1,-95,-49000,-95
E9,2,5,-49000,-95
F7,1,-95,-49000,-95
F6,2,4,-49000,-95
F7,1,-95,-49000,-95
F9,2,5,-49000,-95
F7,1,-95,-49000,-95
F10,2,-95,-49000,-95
F7,1,-95,-49000,-95
G6,2,-5,-49000,-95
F7,1,-95,-49000,-95
G8,2,-1,-49000,-95
F7,1,-95,-49000,-95
G10,2,-500,-49000,-95
F7,1,-500,-49000,-500
G11,2,-45,-49000,-500
F7,1,-500,-49000,-500
G12,2,0,-49000,-500
F7,1,-500,-49000,-500
G13,2,-5,-49000,-500
F7,1,-500,-49000,-500
H4,2,-45,-49000,-500
F7,1,-500,-49000,-500
H5,2,4,-49000,-500
F7,1,-500,-49000,-500
H6,2,-6,-49000,-500
F7,1,-500,-49000,-500
H11,2,-1,-49000,-500
F7,1,-500,-49000,-500
H13,2,-5,-49000,-500
F7,1,-500,-49000,-500
H14,2,-49995,-49000,-500
F7,1,-49995,-49000,-500
root,0,-49000,-49000,Infinity
F9,1,Infinity,-49000,Infinity
E7,2,-94,-49000,Infinity
F9,1,-94,-49000,-94
E8,2,6,-49000,-94
F9,1,-94,-49000,-94
E9,2,6,-49000,-94
F9,1,-94,-49000,-94
E10,2,6,-49000,-94
F9,1,-94,-49000,-94
F6,2,5,-49000,-94
F9,1,-94,-49000,-94
F7,2,-4,-49000,-94
F9,1,-94,-49000,-94
F10,2,-94,-49000,-94
F9,1,-94,-49000,-94
G6,2,-4,-49000,-94
F9,1,-94,-49000,-94
G8,2,3,-49000,-94
F9,1,-94,-49000,-94
G10,2,-499,-49000,-94
F9,1,-499,-49000,-499
G11,2,-44,-49000,-499
F9,1,-499,-49000,-499
G12,2,1,-49000,-499
F9,1,-499,-49000,-499
G13,2,-4,-49000,-499
F9,1,-499,-49000,-499
H4,2,-44,-49000,-499
F9,1,-499,-49000,-499
H5,2,5,-49000,-499
F9,1,-499,-49000,-499
H6,2,-5,-49000,-499
F9,1,-499,-49000,-499
H11,2,0,-49000,-499
F9,1,-499,-49000,-499
H13,2,-4,-49000,-499
F9,1,-499,-49000,-499
H14,2,-49994,-49000,-499
F9,1,-49994,-49000,-499
root,0,-49000,-49000,Infinity
F10,1,Infinity,-49000,Infinity
E7,2,900,-49000,Infinity
F10,1,900,-49000,900
E8,2,1000,-49000,900
F10,1,900,-49000,900
E9,2,1000,-49000,900
F10,1,900,-49000,900
E10,2,1000,-49000,900
F10,1,900,-49000,900
E11,2,-9000,-49000,900
F10,1,-9000,-49000,-9000
F6,2,999,-49000,-9000
F10,1,-9000,-49000,-9000
F7,2,990,-49000,-9000
F10,1,-9000,-49000,-9000
F9,2,1000,-49000,-9000
F10,1,-9000,-49000,-9000
F11,2,1000,-49000,-9000
F10,1,-9000,-49000,-9000
G6,2,990,-49000,-9000
F10,1,-9000,-49000,-9000
G8,2,993,-49000,-9000
F10,1,-9000,-49000,-9000
G10,2,495,-49000,-9000
F10,1,-9000,-49000,-9000
G11,2,990,-49000,-9000
F10,1,-9000,-49000,-9000
G12,2,995,-49000,-9000
F10,1,-9000,-49000,-9000
G13,2,990,-49000,-9000
F10,1,-9000,-49000,-9000
H4,2,950,-49000,-9000
F10,1,-9000,-49000,-9000
H5,2,999,-49000,-9000
F10,1,-9000,-49000,-9000
H6,2,989,-49000,-9000
F10,1,-9000,-49000,-9000
H11,2,994,-49000,-9000
F10,1,-9000,-49000,-9000
H13,2,990,-49000,-9000
F10,1,-9000,-49000,-9000
H14,2,-49000,-49000,-9000
F10,1,-49000,-49000,-9000
root,0,-49000,-49000,Infinity
G6,1,Infinity,-49000,Infinity
E7,2,-100,-49000,Infinity
G6,1,-100,-49000,-100
E8,2,0,-49000,-100
G6,1,-100,-49000,-100
E9,2,0,-49000,-100
G6,1,-100,-49000,-100
F5,2,0,-49000,-100
G6,1,-100,-49000,-100
F6,2,-1,-49000,-100
G6,1,-100,-49000,-100
F7,2,-10,-49000,-100
G6,1,-100,-49000,-100
F9,2,0,-49000,-100
G6,1,-100,-49000,-100
F10,2,-100,-49000,-100
G6,1,-100,-49000,-100
G5,2,0,-49000,-100
G6,1,-100,-49000,-100
G8,2,-6,-49000,-100
G6,1,-100,-49000,-100
G10,2,-505,-49000,-100
G6,1,-505,-49000,-505
G11,2,-50,-49000,-505
G6,1,-505,-49000,-505
G12,2,-5,-49000,-505
G6,1,-505,-49000,-505
G13,2,-10,-49000,-505
G6,1,-505,-49000,-505
H4,2,-50,-49000,-505
G6,1,-505,-49000,-505
H5,2,-1,-49000,-505
G6,1,-505,-49000,-505
H6,2,-11,-49000,-505
G6,1,-505,-49000,-505
H11,2,-6,-49000,-505
G6,1,-505,-49000,-505
H13,2,-10,-49000,-505
G6,1,-505,-49000,-505
H14,2,-50000,-49000,-505
G6,1,-50000,-49000,-505
root,0,-49000,-49000,Infinity
G8,1,Infinity,-49000,Infinity
E7,2,-49,-49000,Infinity
G8,1,-49,-49000,-49
E8,2,-449,-49000,-49
G8,1,-449,-49000,-449
E9,2,51,-49000,-449
G8,1,-449,-49000,-449
F6,2,50,-49000,-449
G8,1,-449,-49000,-449
F7,2,41,-49000,-449
G8,1,-449,-49000,-449
F9,2,51,-49000,-449
G8,1,-449,-49000,-449
F10,2,-49,-49000,-449
G8,1,-449,-49000,-449
G6,2,45,-49000,-449
G8,1,-449,-49000,-449
G10,2,-454,-49000,-449
G8,1,-454,-49000,-454
G11,2,1,-49000,-454
G8,1,-454,-49000,-454
G12,2,46,-49000,-454
G8,1,-454,-49000,-454
G13,2,41,-49000,-454
G8,1,-454,-49000,-454
H4,2,1,-49000,-454
G8,1,-454,-49000,-454
H5,2,50,-49000,-454
G8,1,-454,-49000,-454
H6,2,40,-49000,-454
G8,1,-454,-49000,-454
H11,2,45,-49000,-454
G8,1,-454,-49000,-454
H13,2,41,-49000,-454
G8,1,-454,-49000,-454
H14,2,-49949,-49000,-454
G8,1,-49949,-49000,-454
root,0,-49000,-49000,Infinity
G10,1,Infinity,-49000,Infinity
E7,2,4905,-49000,Infinity
G10,1,4905,-49000,4905
E8,2,5005,-49000,4905
G10,1,4905,-49000,4905
E9,2,5005,-49000,4905
G10,1,4905,-49000,4905
F6,2,5004,-49000,4905
G10,1,4905,-49000,4905
F7,2,4995,-49000,4905
G10,1,4905,-49000,4905
F9,2,5005,-49000,4905
G10,1,4905,-49000,4905
F10,2,4905,-49000,4905
G10,1,4905,-49000,4905
F11,2,5005,-49000,4905
G10,1,4905,-49000,4905
G6,2,4995,-49000,4905
G10,1,4905,-49000,4905
G8,2,4998,-49000,4905
G10,1,4905,-49000,4905
G11,2,4955,-49000,4905
G10,1,4905,-49000,4905
G12,2,5000,-49000,4905
G10,1,4905,-49000,4905
G13,2,4995,-49000,4905
G10,1,4905,-49000,4905
H4,2,4955,-49000,4905
G10,1,4905,-49000,4905
H5,2,5004,-49000,4905
G10,1,4905,-49000,4905
H6,2,4994,-49000,4905
G10,1,4905,-49000,4905
H11,2,4999,-49000,4905
G10,1,4905,-49000,4905
H13,2,4995,-49000,4905
G10,1,4905,-49000,4905
H14,2,-44995,-49000,4905
G10,1,-44995,-49000,-44995
I4,2,5000,-49000,-44995
G10,1,-44995,-49000,-44995
I6,2,4998,-49000,-44995
G10,1,-44995,-49000,-44995
I8,2,4999,-49000,-44995
G10,1,-44995,-49000,-44995
I12,2,4945,-49000,-44995
G10,1,-44995,-49000,-44995
I14,2,5000,-49000,-44995
G10,1,-44995,-49000,-44995
J4,2,5000,-49000,-44995
G10,1,-44995,-49000,-44995
J7,2,5004,-49000,-44995
G10,1,-44995,-49000,-44995
J8,2,5005,-49000,-44995
G10,1,-44995,-49000,-44995
J9,2,5005,-49000,-44995
G10,1,-44995,-49000,-44995
J11,2,4004,-49000,-44995
G10,1,-44995,-49000,-44995
J13,2,4999,-49000,-44995
G10,1,-44995,-49000,-44995
J14,2,4955,-49000,-44995
G10,1,-44995,-49000,-44995
K4,2,5005,-49000,-44995
G10,1,-44995,-49000,-44995
K5,2,5004,-49000,-44995
G10,1,-44995,-49000,-44995
K6,2,5000,-49000,-44995
G10,1,-44995,-49000,-44995
K7,2,4955,-49000,-44995
G10,1,-44995,-49000,-44995
K8,2,5005,-49000,-44995
G10,1,-44995,-49000,-44995
K10,2,4998,-49000,-44995
G10,1,-44995,-49000,-44995
K12,2,4994,-49000,-44995
G10,1,-44995,-49000,-44995
K14,2,5005,-49000,-44995
G10,1,-44995,-49000,-44995
L8,2,5005,-49000,-44995
G10,1,-44995,-49000,-44995
L9,2,4955,-49000,-44995
G10,1,-44995,-49000,-44995
L12,2,4954,-49000,-44995
G10,1,-44995,-49000,-44995
L13,2,5005,-49000,-44995
G10,1,-44995,-49000,-44995
L14,2,5005,-49000,-44995
G10,1,-44995,-49000,-44995
M9,2,-44995,-49000,-44995
G10,1,-44995,-49000,-44995
M10,2,4995,-49000,-44995
G10,1,-44995,-49000,-44995
M12,2,5000,-49000,-44995
G10,1,-44995,-49000,-44995
N10,2,5005,-49000,-44995
G10,1,-44995,-49000,-44995
N11,2,5005,-49000,-44995
G10,1,-44995,-49000,-44995
N12,2,5005,-49000,-44995
G10,1,-44995,-49000,-44995
root,0,-44995,-44995,Infinity
G11,1,Infinity,-44995,Infinity
E7,2,-50,-44995,Infinity
G11,1,-50,-44995,-50
E8,2,50,-44995,-50
G11,1,-50,-44995,-50
E9,2,50,-44995,-50
G11,1,-50,-44995,-50
F6,2,49,-44995,-50
G11,1,-50,-44995,-50
F7,2,40,-44995,-50
G11,1,-50,-44995,-50
F9,2,50,-44995,-50
G11,1,-50,-44995,-50
F10,2,-50,-44995,-50
G11,1,-50,-44995,-50
F11,2,50,-44995,-50
G11,1,-50,-44995,-50
F12,2,-450,-44995,-50
G11,1,-450,-44995,-450
G6,2,40,-44995,-450
G11,1,-450,-44995,-450
G8,2,43,-44995,-450
G11,1,-450,-44995,-450
G10,2,-455,-44995,-450
G11,1,-455,-44995,-455
G12,2,45,-44995,-455
G11,1,-455,-44995,-455
G13,2,40,-44995,-455
G11,1,-455,-44995,-455
H4,2,0,-44995,-455
G11,1,-455,-44995,-455
H5,2,49,-44995,-455
G11,1,-455,-44995,-455
H6,2,39,-44995,-455
G11,1,-455,-44995,-455
H11,2,48,-44995,-455
G11,1,-455,-44995,-455
H13,2,40,-44995,-455
G11,1,-455,-44995,-455
H14,2,-49950,-44995,-455
G11,1,-49950,-44995,-455
root,0,-44995,-44995,Infinity
G12,1,Infinity,-44995,Infinity
E7,2,-100,-44995,Infinity
G12,1,-100,-44995,-100
E8,2,0,-44995,-100
G12,1,-100,-44995,-100
E9,2,0,-44995,-100
G12,1,-100,-44995,-100
F6,2,-1,-44995,-100
G12,1,-100,-44995,-100
F7,2,-10,-44995,-100
G12,1,-100,-44995,-100
F9,2,0,-44995,-100
G12,1,-100,-44995,-100
F10,2,-100,-44995,-100
G12,1,-100,-44995,-100
F11,2,0,-44995,-100
G12,1,-100,-44995,-100
F12,2,0,-44995,-100
G12,1,-100,-44995,-100
F13,2,0,-44995,-100
G12,1,-100,-44995,-100
G6,2,-10,-44995,-100
G12,1,-100,-44995,-100
G8,2,-7,-44995,-100
G12,1,-100,-44995,-100
G10,2,-505,-44995,-100
G12,1,-505,-44995,-505
G11,2,-50,-44995,-505
G12,1,-505,-44995,-505
G13,2,-10,-44995,-505
G12,1,-505,-44995,-505
H4,2,-50,-44995,-505
G12,1,-505,-44995,-505
H5,2,-1,-44995,-505
G12,1,-505,-44995,-505
H6,2,-11,-44995,-505
G12,1,-505,-44995,-505
H11,2,-6,-44995,-505
G12,1,-505,-44995,-505
H13,2,-10,-44995,-505
G12,1,-505,-44995,-505
H14,2,-50000,-44995,-505
G12,1,-50000,-44995,-505
root,0,-44995,-44995,Infinity
G13,1,Infinity,-44995,Infinity
E7,2,-100,-44995,Infinity
G13,1,-100,-44995,-100
E8,2,0,-44995,-100
G13,1,-100,-44995,-100
E9,2,0,-44995,-100
G13,1,-100,-44995,-100
F6,2,-1,-44995,-100
G13,1,-100,-44995,-100
F7,2,-10,-44995,-100
G13,1,-100,-44995,-100
F9,2,0,-44995,-100
G13,1,-100,-44995,-100
F10,2,-100,-44995,-100
G13,1,-100,-44995,-100
F12,2,0,-44995,-100
G13,1,-100,-44995,-100
F13,2,0,-44995,-100
G13,1,-100,-44995,-100
F14,2,0,-44995,-100
G13,1,-100,-44995,-100
G6,2,-10,-44995,-100
G13,1,-100,-44995,-100
G8,2,-7,-44995,-100
G13,1,-100,-44995,-100
G10,2,-505,-44995,-100
G13,1,-505,-44995,-505
G11,2,-50,-44995,-505
G13,1,-505,-44995,-505
G12,2,-5,-44995,-505
G13,1,-505,-44995,-505
G14,2,0,-44995,-505
G13,1,-505,-44995,-505
H4,2,-50,-44995,-505
G13,1,-505,-44995,-505
H5,2,-1,-44995,-505
G13,1,-505,-44995,-505
H6,2,-11,-44995,-505
G13,1,-505,-44995,-505
H11,2,-6,-44995,-505
G13,1,-505,-44995,-505
H13,2,-6,-44995,-505
G13,1,-505,-44995,-505
H14,2,-50000,-44995,-505
G13,1,-50000,-44995,-505
root,0,-44995,-44995,Infinity
H4,1,Infinity,-44995,Infinity
E7,2,-100,-44995,Infinity
H4,1,-100,-44995,-100
E8,2,0,-44995,-100
H4,1,-100,-44995,-100
E9,2,0,-44995,-100
H4,1,-100,-44995,-100
F6,2,-1,-44995,-100
H4,1,-100,-44995,-100
F7,2,-10,-44995,-100
H4,1,-100,-44995,-100
F9,2,0,-44995,-100
H4,1,-100,-44995,-100
F10,2,-100,-44995,-100
H4,1,-100,-44995,-100
G3,2,0,-44995,-100
H4,1,-100,-44995,-100
G4,2,0,-44995,-100
H4,1,-100,-44995,-100
G5,2,0,-44995,-100
H4,1,-100,-44995,-100
G6,2,-10,-44995,-100
H4,1,-100,-44995,-100
G8,2,-7,-44995,-100
H4,1,-100,-44995,-100
G10,2,-505,-44995,-100
H4,1,-505,-44995,-505
G11,2,-50,-44995,-505
H4,1,-505,-44995,-505
G12,2,-5,-44995,-505
H4,1,-505,-44995,-505
G13,2,-10,-44995,-505
H4,1,-505,-44995,-505
H3,2,0,-44995,-505
H4,1,-505,-44995,-505
H5,2,-1,-44995,-505
H4,1,-505,-44995,-505
H6,2,-11,-44995,-505
H4,1,-505,-44995,-505
H11,2,-6,-44995,-505
H4,1,-505,-44995,-505
H13,2,-10,-44995,-505
H4,1,-505,-44995,-505
H14,2,-50000,-44995,-505
H4,1,-50000,-44995,-505
root,0,-44995,-44995,Infinity
H5,1,Infinity,-44995,Infinity
E7,2,-100,-44995,Infinity
H5,1,-100,-44995,-100
E8,2,0,-44995,-100
H5,1,-100,-44995,-100
E9,2,0,-44995,-100
H5,1,-100,-44995,-100
F6,2,-1,-44995,-100
H5,1,-100,-44995,-100
F7,2,-10,-44995,-100
H5,1,-100,-44995,-100
F9,2,0,-44995,-100
H5,1,-100,-44995,-100
F10,2,-100,-44995,-100
H5,1,-100,-44995,-100
G4,2,0,-44995,-100
H5,1,-100,-44995,-100
G5,2,0,-44995,-100
H5,1,-100,-44995,-100
G6,2,-10,-44995,-100
H5,1,-100,-44995,-100
G8,2,-7,-44995,-100
H5,1,-100,-44995,-100
G10,2,-505,-44995,-100
H5,1,-505,-44995,-505
G11,2,-50,-44995,-505
H5,1,-505,-44995,-505
G12,2,-5,-44995,-505
H5,1,-505,-44995,-505
G13,2,-10,-44995,-505
H5,1,-505,-44995,-505
H4,2,-50,-44995,-505
H5,1,-505,-44995,-505
H6,2,-10,-44995,-505
H5,1,-505,-44995,-505
H11,2,-6,-44995,-505
H5,1,-505,-44995,-505
H13,2,-10,-44995,-505
H5,1,-505,-44995,-505
H14,2,-50000,-44995,-505
H5,1,-50000,-44995,-505
root,0,-44995,-44995,Infinity
H6,1,Infinity,-44995,Infinity
E7,2,-95,-44995,Infinity
H6,1,-95,-44995,-95
E8,2,5,-44995,-95
H6,1,-95,-44995,-95
E9,2,5,-44995,-95
H6,1,-95,-44995,-95
F6,2,4,-44995,-95
H6,1,-95,-44995,-95
F7,2,-5,-44995,-95
H6,1,-95,-44995,-95
F9,2,5,-44995,-95
H6,1,-95,-44995,-95
F10,2,-95,-44995,-95
H6,1,-95,-44995,-95
G5,2,5,-44995,-95
H6,1,-95,-44995,-95
G6,2,-5,-44995,-95
H6,1,-95,-44995,-95
G8,2,-2,-44995,-95
H6,1,-95,-44995,-95
G10,2,-500,-44995,-95
H6,1,-500,-44995,-500
G11,2,-45,-44995,-500
H6,1,-500,-44995,-500
G12,2,0,-44995,-500
H6,1,-500,-44995,-500
G13,2,-5,-44995,-500
H6,1,-500,-44995,-500
H4,2,-45,-44995,-500
H6,1,-500,-44995,-500
H5,2,4,-44995,-500
H6,1,-500,-44995,-500
H11,2,-1,-44995,-500
H6,1,-500,-44995,-500
H13,2,-5,-44995,-500
H6,1,-500,-44995,-500
H14,2,-49995,-44995,-500
H6,1,-49995,-44995,-500
root,0,-44995,-44995,Infinity
H11,1,Infinity,-44995,Infinity
E7,2,-95,-44995,Infinity
H11,1,-95,-44995,-95
E8,2,5,-44995,-95
H11,1,-95,-44995,-95
E9,2,5,-44995,-95
H11,1,-95,-44995,-95
F6,2,4,-44995,-95
H11,1,-95,-44995,-95
F7,2,-5,-44995,-95
H11,1,-95,-44995,-95
F9,2,5,-44995,-95
H11,1,-95,-44995,-95
F10,2,-95,-44995,-95
H11,1,-95,-44995,-95
G6,2,-5,-44995,-95
H11,1,-95,-44995,-95
G8,2,-2,-44995,-95
H11,1,-95,-44995,-95
G10,2,-500,-44995,-95
H11,1,-500,-44995,-500
G11,2,-45,-44995,-500
H11,1,-500,-44995,-500
G12,2,0,-44995,-500
H11,1,-500,-44995,-500
G13,2,-5,-44995,-500
H11,1,-500,-44995,-500
H4,2,-45,-44995,-500
H11,1,-500,-44995,-500
H5,2,4,-44995,-500
H11,1,-500,-44995,-500
H6,2,-6,-44995,-500
H11,1,-500,-44995,-500
H13,2,-1,-44995,-500
H11,1,-500,-44995,-500
H14,2,-49995,-44995,-500
H11,1,-49995,-44995,-500
root,0,-44995,-44995,Infinity
H13,1,Infinity,-44995,Infinity
E7,2,-100,-44995,Infinity
H13,1,-100,-44995,-100
E8,2,0,-44995,-100
H13,1,-100,-44995,-100
E9,2,0,-44995,-100
H13,1,-100,-44995,-100
F6,2,-1,-44995,-100
H13,1,-100,-44995,-100
F7,2,-10,-44995,-100
H13,1,-100,-44995,-100
F9,2,0,-44995,-100
H13,1,-100,-44995,-100
F10,2,-100,-44995,-100
H13,1,-100,-44995,-100
G6,2,-10,-44995,-100
H13,1,-100,-44995,-100
G8,2,-7,-44995,-100
H13,1,-100,-44995,-100
G10,2,-505,-44995,-100
H13,1,-505,-44995,-505
G11,2,-50,-44995,-505
H13,1,-505,-44995,-505
G12,2,-5,-44995,-505
H13,1,-505,-44995,-505
G13,2,-10,-44995,-505
H13,1,-505,-44995,-505
G14,2,0,-44995,-505
H13,1,-505,-44995,-505
H4,2,-50,-44995,-505
H13,1,-505,-44995,-505
H5,2,-1,-44995,-505
H13,1,-505,-44995,-505
H6,2,-11,-44995,-505
H13,1,-505,-44995,-505
H11,2,-5,-44995,-505
H13,1,-505,-44995,-505
H14,2,-50000,-44995,-505
H13,1,-50000,-44995,-505
root,0,-44995,-44995,Infinity
H14,1,Infinity,-44995,Infinity
E7,2,-100,-44995,Infinity
H14,1,-100,-44995,-100
E8,2,0,-44995,-100
H14,1,-100,-44995,-100
E9,2,0,-44995,-100
H14,1,-100,-44995,-100
