Move,Depth,Value,Alpha,Beta
F8,2,0,-1000,-5
F7,1,-5,-1000,-5
G5,2,-5,-1000,-5
F7,1,-5,-1000,-5
G7,2,-505,-1000,-5
F7,1,-505,-1000,-505
G8,2,0,-1000,-505
F7,1,-505,-1000,-505
G9,2,0,-1000,-505
F7,1,-505,-1000,-505
H5,2,-2,-1000,-505
F7,1,-505,-1000,-505
H6,2,-50,-1000,-505
F7,1,-505,-1000,-505
H9,2,-1,-1000,-505
F7,1,-505,-1000,-505
H10,2,0,-1000,-505
F7,1,-505,-1000,-505
H11,2,0,-1000,-505
F7,1,-505,-1000,-505
I5,2,-1,-1000,-505
F7,1,-505,-1000,-505
I11,2,-5,-1000,-505
F7,1,-505,-1000,-505
J5,2,-1,-1000,-505
F7,1,-505,-1000,-505
J6,2,-5,-1000,-505
F7,1,-505,-1000,-505
J11,2,-1000,-1000,-505
F7,1,-1000,-1000,-505
root,0,-1000,-1000,Infinity
G5,1,Infinity,-1000,Infinity
F4,2,0,-1000,Infinity
G5,1,0,-1000,0
F5,2,-1,-1000,0
G5,1,-1,-1000,-1
F6,2,-5,-1000,-1
G5,1,-5,-1000,-5
F7,2,-5,-1000,-5
G5,1,-5,-1000,-5
G4,2,0,-1000,-5
G5,1,-5,-1000,-5
G7,2,-501,-1000,-5
G5,1,-501,-1000,-501
G8,2,0,-1000,-501
G5,1,-501,-1000,-501
G9,2,0,-1000,-501
G5,1,-501,-1000,-501
H4,2,0,-1000,-501
G5,1,-501,-1000,-501
H5,2,-6,-1000,-501
G5,1,-501,-1000,-501
H6,2,-50,-1000,-501
G5,1,-501,-1000,-501
H9,2,-1,-1000,-501
G5,1,-501,-1000,-501
H10,2,0,-1000,-501
G5,1,-501,-1000,-501
H11,2,0,-1000,-501
G5,1,-501,-1000,-501
I5,2,-1,-1000,-501
G5,1,-501,-1000,-501
I11,2,-5,-1000,-501
G5,1,-501,-1000,-501
J5,2,-1,-1000,-501
G5,1,-501,-1000,-501
J6,2,-5,-1000,-501
G5,1,-501,-1000,-501
J11,2,-1000,-1000,-501
G5,1,-1000,-1000,-501
root,0,-1000,-1000,Infinity
G7,1,Infinity,-1000,Infinity
F5,2,5009,-1000,Infinity
G7,1,5009,-1000,5009
F6,2,4905,-1000,5009
G7,1,4905,-1000,4905
F7,2,5005,-1000,4905
G7,1,4905,-1000,4905
F8,2,5010,-1000,4905
G7,1,4905,-1000,4905
G5,2,5009,-1000,4905
G7,1,4905,-1000,4905
G8,2,5010,-1000,4905
G7,1,4905,-1000,4905
G9,2,5010,-1000,4905
G7,1,4905,-1000,4905
H5,2,5004,-1000,4905
G7,1,4905,-1000,4905
H6,2,4960,-1000,4905
G7,1,4905,-1000,4905
H9,2,5009,-1000,4905
G7,1,4905,-1000,4905
H10,2,5010,-1000,4905
G7,1,4905,-1000,4905
H11,2,5010,-1000,4905
G7,1,4905,-1000,4905
I5,2,5009,-1000,4905
G7,1,4905,-1000,4905
I11,2,5005,-1000,4905
G7,1,4905,-1000,4905
J5,2,5009,-1000,4905
G7,1,4905,-1000,4905
J6,2,5005,-1000,4905
G7,1,4905,-1000,4905
J11,2,4010,-1000,4905
G7,1,4010,-1000,4010
K6,2,5010,-1000,4010
G7,1,4010,-1000,4010
K7,2,5009,-1000,4010
G7,1,4010,-1000,4010
K8,2,4999,-1000,4010
G7,1,4010,-1000,4010
K9,2,5003,-1000,4010
G7,1,4010,-1000,4010
K10,2,4999,-1000,4010
G7,1,4010,-1000,4010
K11,2,5009,-1000,4010
G7,1,4010,-1000,4010
root,0,4010,4010,Infinity
G8,1,Infinity,4010,Infinity
F5,2,1,4010,Infinity
G8,1,1,4010,Infinity
root,0,4010,4010,Infinity
G9,1,Infinity,4010,Infinity
F5,2,49,4010,Infinity
G9,1,49,4010,Infinity
root,0,4010,4010,Infinity
H5,1,Infinity,4010,Infinity
F5,2,-1,4010,Infinity
H5,1,-1,4010,Infinity
root,0,4010,4010,Infinity
H6,1,Infinity,4010,Infinity
F5,2,50,4010,Infinity
H6,1,50,4010,Infinity
root,0,4010,4010,Infinity
H9,1,Infinity,4010,Infinity
F5,2,55,4010,Infinity
H9,1,55,4010,Infinity
root,0,4010,4010,Infinity
H10,1,Infinity,4010,Infinity
F5,2,1,4010,Infinity
H10,1,1,4010,Infinity
root,0,4010,4010,Infinity
H11,1,Infinity,4010,Infinity
F5,2,0,4010,Infinity
H11,1,0,4010,Infinity
root,0,4010,4010,Infinity
I5,1,Infinity,4010,Infinity
F5,2,-1,4010,Infinity
I5,1,-1,4010,Infinity
root,0,4010,4010,Infinity
I11,1,Infinity,4010,Infinity
F5,2,9,4010,Infinity
I11,1,9,4010,Infinity
root,0,4010,4010,Infinity
J5,1,Infinity,4010,Infinity
F5,2,-1,4010,Infinity
J5,1,-1,4010,Infinity
root,0,4010,4010,Infinity
J6,1,Infinity,4010,Infinity
F5,2,50,4010,Infinity
J6,1,50,4010,Infinity
root,0,4010,4010,Infinity
J11,1,Infinity,4010,Infinity
F5,2,104,4010,Infinity
J11,1,104,4010,Infinity
root,0,4010,4010,Infinity
K6,1,Infinity,4010,Infinity
F5,2,0,4010,Infinity
K6,1,0,4010,Infinity
root,0,4010,4010,Infinity
K7,1,Infinity,4010,Infinity
F5,2,4999,4010,Infinity
K7,1,4999,4010,4999
F6,2,4995,4010,4999
K7,1,4995,4010,4995
F7,2,4995,4010,4995
K7,1,4995,4010,4995
G5,2,4995,4010,4995
K7,1,4995,4010,4995
G7,2,4995,4010,4995
K7,1,4995,4010,4995
G8,2,5000,4010,4995
K7,1,4995,4010,4995
G9,2,5000,4010,4995
K7,1,4995,4010,4995
H5,2,4994,4010,4995
K7,1,4994,4010,4994
H6,2,4950,4010,4994
K7,1,4950,4010,4950
H9,2,4999,4010,4950
K7,1,4950,4010,4950
H10,2,5000,4010,4950
K7,1,4950,4010,4950
H11,2,5000,4010,4950
K7,1,4950,4010,4950
I5,2,4999,4010,4950
K7,1,4950,4010,4950
I11,2,4995,4010,4950
K7,1,4950,4010,4950
J5,2,4999,4010,4950
K7,1,4950,4010,4950
J6,2,4995,4010,4950
K7,1,4950,4010,4950
J11,2,4000,4010,4950
K7,1,4000,4010,4950
root,0,4010,4010,Infinity
K8,1,Infinity,4010,Infinity
F5,2,0,4010,Infinity
K8,1,0,4010,Infinity
root,0,4010,4010,Infinity
K9,1,Infinity,4010,Infinity
F5,2,-1,4010,Infinity
K9,1,-1,4010,Infinity
root,0,4010,4010,Infinity
K10,1,Infinity,4010,Infinity
F5,2,-1,4010,Infinity
K10,1,-1,4010,Infinity
root,0,4010,4010,Infinity
K11,1,Infinity,4010,Infinity
F5,2,-1,4010,Infinity
K11,1,-1,4010,Infinity
root,0,4010,4010,Infinity
