Move,Depth,Value
H11,2,5010
M13,3,11
H11,2,5010
M15,3,10
H11,2,5010
M16,3,5
H11,2,5010
N8,3,5
H11,2,5010
N9,3,10
H11,2,5010
N10,3,11
H11,2,5010
N12,3,10
H11,2,5010
N13,3,506
H11,2,5010
N14,3,10
H11,2,5010
N15,3,5005
H11,2,5010
O8,3,5
H11,2,5010
O11,3,11
H11,2,5010
O12,3,6
H11,2,5010
P8,3,5
H11,2,5010
P9,3,15
H11,2,5010
P10,3,10
H11,2,5010
P11,3,10
H11,2,5010
I11,1,5010
H12,2,-Infinity
G11,3,5
H12,2,5
G12,3,5
H12,2,5
G13,3,5
H12,2,5
H10,3,55
H12,2,55
H11,3,10
H12,2,55
H13,3,5
H12,2,55
I10,3,10
H12,2,55
I12,3,10
H12,2,55
I13,3,6
H12,2,55
J9,3,505
H12,2,505
J10,3,6
H12,2,505
J11,3,5011
H12,2,5011
J13,3,11
H12,2,5011
K8,3,6
H12,2,5011
K9,3,10
H12,2,5011
K13,3,61
H12,2,5011
K14,3,6
H12,2,5011
K15,3,5
H12,2,5011
K16,3,5
H12,2,5011
L8,3,10
H12,2,5011
L10,3,6
H12,2,5011
L14,3,10
H12,2,5011
L16,3,5
H12,2,5011
M8,3,6
H12,2,5011
M9,3,10
H12,2,5011
M11,3,6
H12,2,5011
M13,3,11
H12,2,5011
M15,3,10
H12,2,5011
M16,3,5
H12,2,5011
N8,3,5
H12,2,5011
N9,3,10
H12,2,5011
N10,3,11
H12,2,5011
N12,3,10
H12,2,5011
N13,3,506
H12,2,5011
N14,3,10
H12,2,5011
N15,3,5005
H12,2,5011
O8,3,5
H12,2,5011
O11,3,11
H12,2,5011
O12,3,6
H12,2,5011
P8,3,5
H12,2,5011
P9,3,15
H12,2,5011
P10,3,10
H12,2,5011
P11,3,10
H12,2,5011
I11,1,5010
I10,2,-Infinity
H9,3,5
I10,2,5
H10,3,55
I10,2,55
H11,3,10
I10,2,55
H12,3,10
I10,2,55
I9,3,5
I10,2,55
I12,3,16
I10,2,55
I13,3,6
I10,2,55
J9,3,505
I10,2,505
J10,3,10
I10,2,505
J11,3,1011
I10,2,1011
J13,3,11
I10,2,1011
K8,3,6
I10,2,1011
K9,3,10
I10,2,1011
K13,3,61
I10,2,1011
K14,3,6
I10,2,1011
K15,3,5
I10,2,1011
K16,3,5
I10,2,1011
L8,3,10
I10,2,1011
L10,3,6
I10,2,1011
L14,3,10
I10,2,1011
L16,3,5
I10,2,1011
M8,3,6
I10,2,1011
M9,3,10
I10,2,1011
M11,3,6
I10,2,1011
M13,3,11
I10,2,1011
M15,3,10
I10,2,1011
M16,3,5
I10,2,1011
N8,3,5
I10,2,1011
N9,3,10
I10,2,1011
N10,3,11
I10,2,1011
N12,3,10
I10,2,1011
N13,3,506
I10,2,1011
N14,3,10
I10,2,1011
N15,3,5005
I10,2,5005
O8,3,5
I10,2,5005
O11,3,11
I10,2,5005
O12,3,6
I10,2,5005
P8,3,5
I10,2,5005
P9,3,15
I10,2,5005
P10,3,10
I10,2,5005
P11,3,10
I10,2,5005
I11,1,5005
I12,2,-Infinity
H10,3,55
I12,2,55
H11,3,10
I12,2,55
H12,3,10
I12,2,55
H13,3,5
I12,2,55
I10,3,6
I12,2,55
I13,3,6
I12,2,55
J9,3,505
I12,2,505
J10,3,10
I12,2,505
J11,3,5011
I12,2,5011
J13,3,11
I12,2,5011
K8,3,6
I12,2,5011
K9,3,10
I12,2,5011
K13,3,61
I12,2,5011
K14,3,6
I12,2,5011
K15,3,5
I12,2,5011
K16,3,5
I12,2,5011
L8,3,10
I12,2,5011
L10,3,6
I12,2,5011
L14,3,10
I12,2,5011
L16,3,5
I12,2,5011
M8,3,6
I12,2,5011
M9,3,10
I12,2,5011
M11,3,6
I12,2,5011
M13,3,11
I12,2,5011
M15,3,10
I12,2,5011
M16,3,5
I12,2,5011
N8,3,5
I12,2,5011
N9,3,10
I12,2,5011
N10,3,11
I12,2,5011
N12,3,10
I12,2,5011
N13,3,506
I12,2,5011
N14,3,10
I12,2,5011
N15,3,5005
I12,2,5011
O8,3,5
I12,2,5011
O11,3,11
I12,2,5011
O12,3,6
I12,2,5011
P8,3,5
I12,2,5011
P9,3,15
I12,2,5011
P10,3,10
I12,2,5011
P11,3,10
I12,2,5011
I11,1,5005
I13,2,-Infinity
H10,3,55
I13,2,55
H11,3,10
I13,2,55
H12,3,10
I13,2,55
H13,3,5
I13,2,55
H14,3,5
I13,2,55
I10,3,10
I13,2,55
I12,3,16
I13,2,55
I14,3,5
I13,2,55
J9,3,505
I13,2,505
J10,3,10
I13,2,505
J11,3,5011
I13,2,5011
J13,3,11
I13,2,5011
J14,3,5
I13,2,5011
K8,3,6
I13,2,5011
K9,3,10
I13,2,5011
K13,3,61
I13,2,5011
K14,3,6
I13,2,5011
K15,3,5
I13,2,5011
K16,3,5
I13,2,5011
L8,3,10
I13,2,5011
L10,3,6
I13,2,5011
L14,3,10
I13,2,5011
L16,3,5
I13,2,5011
M8,3,6
I13,2,5011
M9,3,10
I13,2,5011
M11,3,6
I13,2,5011
M13,3,11
I13,2,5011
M15,3,10
I13,2,5011
M16,3,5
I13,2,5011
N8,3,5
I13,2,5011
N9,3,10
I13,2,5011
N10,3,11
I13,2,5011
N12,3,10
I13,2,5011
N13,3,506
I13,2,5011
N14,3,10
I13,2,5011
N15,3,5005
I13,2,5011
O8,3,5
I13,2,5011
O11,3,11
I13,2,5011
O12,3,6
I13,2,5011
P8,3,5
I13,2,5011
P9,3,15
I13,2,5011
P10,3,10
I13,2,5011
P11,3,10
I13,2,5011
I11,1,5005
J9,2,-Infinity
H10,3,-4945
J9,2,-4945
H11,3,-4990
J9,2,-4945
H12,3,-4990
J9,2,-4945
I8,3,-4995
J9,2,-4945
I9,3,-4995
J9,2,-4945
I10,3,-4990
J9,2,-4945
I12,3,-4980
J9,2,-4945
I13,3,-4994
J9,2,-4945
J8,3,-4995
J9,2,-4945
J10,3,-4990
J9,2,-4945
J11,3,11
J9,2,11
J13,3,-4989
J9,2,11
K8,3,-4994
J9,2,11
K9,3,-4994
J9,2,11
K13,3,-4939
J9,2,11
K14,3,-4994
J9,2,11
K15,3,-4995
J9,2,11
K16,3,-4995
J9,2,11
L8,3,-4990
J9,2,11
L10,3,-4994
J9,2,11
L14,3,-4990
J9,2,11
L16,3,-4995
J9,2,11
M8,3,-4994
J9,2,11
M9,3,-4990
J9,2,11
M11,3,-4994
J9,2,11
M13,3,-4989
J9,2,11
M15,3,-4990
J9,2,11
M16,3,-4995
J9,2,11
N8,3,-4995
J9,2,11
N9,3,-4990
J9,2,11
N10,3,-4989
J9,2,11
N12,3,-4990
J9,2,11
N13,3,-4994
J9,2,11
N14,3,-4990
J9,2,11
N15,3,5
J9,2,11
O8,3,-4995
J9,2,11
O11,3,-4989
J9,2,11
O12,3,-4994
J9,2,11
P8,3,-4995
J9,2,11
P9,3,-4985
J9,2,11
P10,3,-4990
J9,2,11
P11,3,-4990
J9,2,11
I11,1,11
J10,2,-Infinity
H10,3,0
J10,2,0
H11,3,-45
J10,2,0
H12,3,-49
J10,2,0
I9,3,450
J10,2,450
I10,3,-45
J10,2,450
I12,3,-35
J10,2,450
I13,3,-49
J10,2,450
J9,3,450
J10,2,450
J11,3,4952
J10,2,4952
J13,3,-44
J10,2,4952
K8,3,-49
J10,2,4952
K9,3,-45
J10,2,4952
K13,3,6
J10,2,4952
K14,3,-49
J10,2,4952
K15,3,-50
J10,2,4952
K16,3,-50
J10,2,4952
L8,3,-45
J10,2,4952
L10,3,-49
J10,2,4952
L14,3,-45
J10,2,4952
L16,3,-50
J10,2,4952
M8,3,-49
J10,2,4952
M9,3,-45
J10,2,4952
M11,3,-49
J10,2,4952
M13,3,456
J10,2,4952
M15,3,-45
J10,2,4952
M16,3,-50
J10,2,4952
N8,3,-50
J10,2,4952
N9,3,-45
J10,2,4952
N10,3,-44
J10,2,4952
N12,3,-45
J10,2,4952
N13,3,451
J10,2,4952
N14,3,-45
J10,2,4952
N15,3,4950
J10,2,4952
O8,3,-50
J10,2,4952
O11,3,-44
J10,2,4952
O12,3,-49
J10,2,4952
P8,3,-50
J10,2,4952
P9,3,-40
J10,2,4952
P10,3,-45
J10,2,4952
P11,3,-45
J10,2,4952
I11,1,11
J11,2,-Infinity
H10,3,-456
J11,2,-456
H11,3,-505
J11,2,-456
H12,3,-501
J11,2,-456
I10,3,-501
J11,2,-456
I12,3,-491
J11,2,-456
I13,3,-505
J11,2,-456
J9,3,-6
J11,2,-6
J10,3,-501
J11,2,-6
J13,3,-504
J11,2,-6
K8,3,-505
J11,2,-6
K9,3,-501
J11,2,-6
K13,3,-450
J11,2,-6
K14,3,-505
J11,2,-6
K15,3,-506
J11,2,-6
K16,3,-506
J11,2,-6
L8,3,-501
J11,2,-6
L10,3,-505
J11,2,-6
L14,3,-501
J11,2,-6
L16,3,-506
J11,2,-6
M8,3,-505
J11,2,-6
M9,3,-501
J11,2,-6
M11,3,-405
J11,2,-6
M13,3,-500
J11,2,-6
M15,3,-501
J11,2,-6
M16,3,-506
J11,2,-6
N8,3,-506
J11,2,-6
N9,3,-501
J11,2,-6
N10,3,-500
J11,2,-6
N12,3,-501
J11,2,-6
N13,3,-5
J11,2,-5
N14,3,-501
J11,2,-5
N15,3,494
J11,2,494
O8,3,-506
J11,2,494
O11,3,-500
J11,2,494
O12,3,-505
J11,2,494
P8,3,-506
J11,2,494
P9,3,-496
J11,2,494
P10,3,-501
J11,2,494
P11,3,-501
J11,2,494
I11,1,11
J13,2,-Infinity
H10,3,55
J13,2,55
H11,3,10
J13,2,55
H12,3,10
J13,2,55
I10,3,10
J13,2,55
I12,3,20
J13,2,55
I13,3,6
J13,2,55
I14,3,5
J13,2,55
J9,3,505
J13,2,505
J10,3,10
J13,2,505
J11,3,5007
J13,2,5007
J14,3,5
J13,2,5007
K8,3,6
J13,2,5007
K9,3,10
J13,2,5007
K13,3,57
J13,2,5007
K14,3,6
J13,2,5007
K15,3,5
J13,2,5007
K16,3,5
J13,2,5007
L8,3,10
J13,2,5007
L10,3,6
J13,2,5007
L14,3,10
J13,2,5007
L16,3,5
J13,2,5007
M8,3,6
J13,2,5007
M9,3,10
J13,2,5007
M11,3,6
J13,2,5007
M13,3,11
J13,2,5007
M15,3,10
J13,2,5007
M16,3,5
J13,2,5007
N8,3,5
J13,2,5007
N9,3,10
J13,2,5007
N10,3,11
J13,2,5007
N12,3,10
J13,2,5007
N13,3,506
J13,2,5007
N14,3,10
J13,2,5007
N15,3,5005
J13,2,5007
O8,3,5
J13,2,5007
O11,3,11
J13,2,5007
O12,3,6
J13,2,5007
P8,3,5
J13,2,5007
P9,3,15
J13,2,5007
P10,3,10
J13,2,5007
P11,3,10
J13,2,5007
I11,1,11
K8,2,-Infinity
H10,3,55
K8,2,55
H11,3,10
K8,2,55
H12,3,10
K8,2,55
I10,3,10
K8,2,55
I12,3,20
K8,2,55
I13,3,6
K8,2,55
J7,3,5
K8,2,55
J8,3,5
K8,2,55
J9,3,505
K8,2,505
J10,3,10
K8,2,505
J11,3,5011
K8,2,5011
J13,3,11
K8,2,5011
K7,3,5
K8,2,5011
K9,3,10
K8,2,5011
K13,3,61
K8,2,5011
K14,3,6
K8,2,5011
K15,3,5
K8,2,5011
K16,3,5
K8,2,5011
L7,3,5
K8,2,5011
L8,3,10
K8,2,5011
L10,3,6
K8,2,5011
L14,3,10
K8,2,5011
L16,3,5
K8,2,5011
M8,3,6
K8,2,5011
M9,3,10
K8,2,5011
M11,3,6
K8,2,5011
M13,3,11
K8,2,5011
M15,3,10
K8,2,5011
M16,3,5
K8,2,5011
N8,3,5
K8,2,5011
N9,3,10
K8,2,5011
N10,3,11
K8,2,5011
N12,3,10
K8,2,5011
N13,3,506
K8,2,5011
N14,3,10
K8,2,5011
N15,3,5005
K8,2,5011
O8,3,5
K8,2,5011
O11,3,11
K8,2,5011
O12,3,6
K8,2,5011
P8,3,5
K8,2,5011
P9,3,15
K8,2,5011
P10,3,10
K8,2,5011
P11,3,10
K8,2,5011
I11,1,11
K9,2,-Infinity
H10,3,45
K9,2,45
H11,3,0
K9,2,45
H12,3,0
K9,2,45
I10,3,0
K9,2,45
I12,3,10
K9,2,45
I13,3,-4
K9,2,45
J8,3,-5
K9,2,45
J9,3,495
K9,2,495
J10,3,-4
K9,2,495
J11,3,5001
K9,2,5001
J13,3,1
K9,2,5001
K8,3,96
K9,2,5001
K13,3,51
K9,2,5001
K14,3,-4
K9,2,5001
K15,3,-5
K9,2,5001
K16,3,-5
K9,2,5001
L8,3,0
K9,2,5001
L10,3,-4
K9,2,5001
L14,3,0
K9,2,5001
L16,3,-5
K9,2,5001
M8,3,-4
K9,2,5001
M9,3,-4
K9,2,5001
M11,3,-4
K9,2,5001
M13,3,1
K9,2,5001
M15,3,0
K9,2,5001
M16,3,-5
K9,2,5001
N8,3,-5
K9,2,5001
N9,3,0
K9,2,5001
N10,3,1
K9,2,5001
N12,3,0
K9,2,5001
N13,3,496
K9,2,5001
N14,3,0
K9,2,5001
N15,3,4995
K9,2,5001
O8,3,-5
K9,2,5001
O11,3,1
K9,2,5001
O12,3,-4
K9,2,5001
P8,3,-5
K9,2,5001
P9,3,5
K9,2,5001
P10,3,0
K9,2,5001
P11,3,0
K9,2,5001
I11,1,11
K13,2,-Infinity
H10,3,10
K13,2,10
H11,3,5
K13,2,10
H12,3,5
K13,2,10
I10,3,5
K13,2,10
I12,3,15
K13,2,15
I13,3,1
K13,2,15
J9,3,500
K13,2,500
J10,3,5
K13,2,500
J11,3,5006
K13,2,5006
J13,3,6
K13,2,5006
J14,3,0
K13,2,5006
K8,3,1
K13,2,5006
K9,3,5
K13,2,5006
K14,3,1
K13,2,5006
K15,3,0
K13,2,5006
K16,3,0
K13,2,5006
L8,3,5
K13,2,5006
L10,3,1
K13,2,5006
L14,3,5
K13,2,5006
L16,3,0
K13,2,5006
M8,3,1
K13,2,5006
M9,3,5
K13,2,5006
M11,3,1
K13,2,5006
M13,3,2
K13,2,5006
M15,3,5
K13,2,5006
M16,3,0
K13,2,5006
N8,3,0
K13,2,5006
N9,3,5
K13,2,5006
N10,3,6
K13,2,5006
N12,3,5
K13,2,5006
N13,3,501
K13,2,5006
N14,3,5
K13,2,5006
N15,3,5000
K13,2,5006
O8,3,0
K13,2,5006
O11,3,6
K13,2,5006
O12,3,1
K13,2,5006
P8,3,0
K13,2,5006
P9,3,10
K13,2,5006
P10,3,5
K13,2,5006
P11,3,5
K13,2,5006
I11,1,11
K14,2,-Infinity
H10,3,50
K14,2,50
H11,3,5
K14,2,50
H12,3,5
K14,2,50
I10,3,5
K14,2,50
I12,3,15
K14,2,50
I13,3,1
K14,2,50
J9,3,500
K14,2,500
J10,3,5
K14,2,500
J11,3,5006
K14,2,5006
J13,3,6
K14,2,5006
J14,3,0
K14,2,5006
J15,3,0
K14,2,5006
K8,3,1
K14,2,5006
K9,3,5
K14,2,5006
K13,3,55
K14,2,5006
K15,3,0
K14,2,5006
K16,3,0
K14,2,5006
L8,3,5
K14,2,5006
L10,3,1
K14,2,5006
L14,3,1
K14,2,5006
L16,3,0
K14,2,5006
M8,3,1
K14,2,5006
M9,3,5
K14,2,5006
M11,3,1
K14,2,5006
M13,3,6
K14,2,5006
M15,3,5
K14,2,5006
M16,3,0
K14,2,5006
N8,3,0
K14,2,5006
N9,3,5
K14,2,5006
N10,3,6
K14,2,5006
N12,3,5
K14,2,5006
N13,3,501
K14,2,5006
N14,3,5
K14,2,5006
N15,3,5000
K14,2,5006
O8,3,0
K14,2,5006
O11,3,6
K14,2,5006
O12,3,1
K14,2,5006
P8,3,0
K14,2,5006
P9,3,10
K14,2,5006
P10,3,5
K14,2,5006
P11,3,5
K14,2,5006
I11,1,11
K15,2,-Infinity
H10,3,50
K15,2,50
H11,3,5
K15,2,50
H12,3,5
K15,2,50
I10,3,5
K15,2,50
I12,3,15
K15,2,50
I13,3,1
K15,2,50
J9,3,500
K15,2,500
J10,3,5
K15,2,500
J11,3,5006
K15,2,5006
J13,3,6
K15,2,5006
J14,3,0
K15,2,5006
J15,3,0
K15,2,5006
J16,3,0
K15,2,5006
K8,3,1
K15,2,5006
K9,3,5
K15,2,5006
K13,3,56
K15,2,5006
K14,3,1
K15,2,5006
K16,3,0
K15,2,5006
L8,3,5
K15,2,5006
L10,3,1
K15,2,5006
L14,3,5
K15,2,5006
L16,3,0
K15,2,5006
M8,3,1
K15,2,5006
M9,3,5
K15,2,5006
M11,3,1
K15,2,5006
M13,3,6
K15,2,5006
M15,3,5
K15,2,5006
M16,3,0
K15,2,5006
N8,3,0
K15,2,5006
N9,3,5
K15,2,5006
N10,3,6
K15,2,5006
N12,3,5
K15,2,5006
N13,3,501
K15,2,5006
N14,3,5
K15,2,5006
N15,3,5000
K15,2,5006
O8,3,0
K15,2,5006
O11,3,6
K15,2,5006
O12,3,1
K15,2,5006
P8,3,0
K15,2,5006
P9,3,10
K15,2,5006
P10,3,5
K15,2,5006
P11,3,5
K15,2,5006
I11,1,11
K16,2,-Infinity
H10,3,54
K16,2,54
H11,3,9
K16,2,54
H12,3,9
K16,2,54
I10,3,9
K16,2,54
I12,3,19
K16,2,54
I13,3,5
K16,2,54
J9,3,504
K16,2,504
J10,3,9
K16,2,504
J11,3,5010
K16,2,5010
J13,3,10
K16,2,5010
J15,3,4
K16,2,5010
J16,3,4
K16,2,5010
J17,3,4
K16,2,5010
K8,3,5
K16,2,5010
K9,3,9
K16,2,5010
K13,3,60
K16,2,5010
K14,3,5
K16,2,5010
K15,3,4
K16,2,5010
K17,3,4
K16,2,5010
L8,3,9
K16,2,5010
L10,3,5
K16,2,5010
L14,3,9
K16,2,5010
L16,3,4
K16,2,5010
L17,3,4
K16,2,5010
M8,3,5
K16,2,5010
M9,3,9
K16,2,5010
M11,3,5
K16,2,5010
M13,3,10
K16,2,5010
M15,3,9
K16,2,5010
M16,3,4
K16,2,5010
N8,3,4
K16,2,5010
N9,3,9
K16,2,5010
N10,3,10
K16,2,5010
N12,3,9
K16,2,5010
N13,3,505
K16,2,5010
N14,3,9
K16,2,5010
N15,3,5004
K16,2,5010
O8,3,4
K16,2,5010
O11,3,10
K16,2,5010
O12,3,5
K16,2,5010
P8,3,4
K16,2,5010
P9,3,14
K16,2,5010
P10,3,9
K16,2,5010
P11,3,9
K16,2,5010
I11,1,11
L8,2,-Infinity
H10,3,55
L8,2,55
H11,3,10
L8,2,55
H12,3,10
L8,2,55
I10,3,10
L8,2,55
I12,3,20
L8,2,55
I13,3,6
L8,2,55
J9,3,505
L8,2,505
J10,3,10
L8,2,505
J11,3,5011
L8,2,5011
J13,3,11
L8,2,5011
K7,3,5
L8,2,5011
K8,3,6
L8,2,5011
K9,3,10
L8,2,5011
K13,3,61
L8,2,5011
K14,3,6
L8,2,5011
K15,3,5
L8,2,5011
K16,3,5
L8,2,5011
L7,3,5
L8,2,5011
L10,3,5
L8,2,5011
L14,3,10
L8,2,5011
L16,3,5
L8,2,5011
M7,3,5
L8,2,5011
M8,3,6
L8,2,5011
M9,3,10
L8,2,5011
M11,3,6
L8,2,5011
M13,3,11
L8,2,5011
M15,3,10
L8,2,5011
M16,3,5
L8,2,5011
N8,3,5
L8,2,5011
N9,3,10
L8,2,5011
N10,3,11
L8,2,5011
N12,3,10
L8,2,5011
N13,3,506
L8,2,5011
N14,3,10
L8,2,5011
N15,3,5005
L8,2,5011
O8,3,5
L8,2,5011
O11,3,11
L8,2,5011
O12,3,6
L8,2,5011
P8,3,5
L8,2,5011
P9,3,15
L8,2,5011
P10,3,10
L8,2,5011
P11,3,10
L8,2,5011
I11,1,11
L10,2,-Infinity
H10,3,4
L10,2,4
H11,3,-41
L10,2,4
H12,3,-41
L10,2,4
I10,3,-41
L10,2,4
I12,3,-31
L10,2,4
I13,3,-45
L10,2,4
J9,3,454
L10,2,454
J10,3,459
L10,2,459
J11,3,4960
L10,2,4960
J13,3,-40
L10,2,4960
K8,3,-45
L10,2,4960
K9,3,-41
L10,2,4960
K13,3,10
L10,2,4960
K14,3,-45
L10,2,4960
K15,3,-46
L10,2,4960
K16,3,-46
L10,2,4960
L8,3,-45
L10,2,4960
L14,3,-41
L10,2,4960
L16,3,-46
L10,2,4960
M8,3,-45
L10,2,4960
M9,3,-41
L10,2,4960
M11,3,-45
L10,2,4960
M13,3,-40
L10,2,4960
M15,3,-41
L10,2,4960
M16,3,-46
L10,2,4960
N8,3,-46
L10,2,4960
N9,3,-41
L10,2,4960
N10,3,460
L10,2,4960
N12,3,-41
L10,2,4960
N13,3,455
L10,2,4960
N14,3,-41
L10,2,4960
N15,3,4954
L10,2,4960
O8,3,-46
L10,2,4960
O11,3,-40
L10,2,4960
O12,3,-45
L10,2,4960
P8,3,-46
L10,2,4960
P9,3,-36
L10,2,4960
P10,3,-41
L10,2,4960
P11,3,-41
L10,2,4960
I11,1,11
L14,2,-Infinity
H10,3,54
L14,2,54
H11,3,9
L14,2,54
H12,3,9
L14,2,54
I10,3,9
L14,2,54
I12,3,19
L14,2,54
I13,3,5
L14,2,54
J9,3,504
L14,2,504
J10,3,9
L14,2,504
J11,3,5010
L14,2,5010
J13,3,10
L14,2,5010
K8,3,5
L14,2,5010
K9,3,9
L14,2,5010
K13,3,20
L14,2,5010
K14,3,5
L14,2,5010
K15,3,4
L14,2,5010
K16,3,4
L14,2,5010
L8,3,9
L14,2,5010
L10,3,5
L14,2,5010
L16,3,4
L14,2,5010
M8,3,5
L14,2,5010
M9,3,9
L14,2,5010
M11,3,5
L14,2,5010
M13,3,10
L14,2,5010
M15,3,9
L14,2,5010
M16,3,4
L14,2,5010
N8,3,4
L14,2,5010
N9,3,9
L14,2,5010
N10,3,10
L14,2,5010
N12,3,9
L14,2,5010
N13,3,505
L14,2,5010
N14,3,5
L14,2,5010
N15,3,5004
L14,2,5010
O8,3,4
L14,2,5010
O11,3,10
L14,2,5010
O12,3,5
L14,2,5010
P8,3,4
L14,2,5010
P9,3,14
L14,2,5010
P10,3,9
L14,2,5010
P11,3,9
L14,2,5010
I11,1,11
L16,2,-Infinity
H10,3,50
L16,2,50
H11,3,5
L16,2,50
H12,3,5
L16,2,50
I10,3,5
L16,2,50
I12,3,15
L16,2,50
I13,3,1
L16,2,50
J9,3,500
L16,2,500
J10,3,5
L16,2,500
J11,3,5006
L16,2,5006
J13,3,6
L16,2,5006
K8,3,1
L16,2,5006
K9,3,5
L16,2,5006
K13,3,56
L16,2,5006
K14,3,1
L16,2,5006
K15,3,0
L16,2,5006
K16,3,0
L16,2,5006
K17,3,0
L16,2,5006
L8,3,5
L16,2,5006
L10,3,1
L16,2,5006
L14,3,5
L16,2,5006
L17,3,0
L16,2,5006
M8,3,1
L16,2,5006
M9,3,5
L16,2,5006
M11,3,1
L16,2,5006
M13,3,6
L16,2,5006
M15,3,5
L16,2,5006
M16,3,0
L16,2,5006
M17,3,0
L16,2,5006
N8,3,0
L16,2,5006
N9,3,5
L16,2,5006
N10,3,6
L16,2,5006
N12,3,5
L16,2,5006
N13,3,501
L16,2,5006
N14,3,5
L16,2,5006
N15,3,5000
L16,2,5006
O8,3,0
L16,2,5006
O11,3,6
L16,2,5006
O12,3,1
L16,2,5006
P8,3,0
L16,2,5006
P9,3,10
L16,2,5006
P10,3,5
L16,2,5006
P11,3,5
L16,2,5006
I11,1,11
M8,2,-Infinity
H10,3,55
M8,2,55
H11,3,10
M8,2,55
H12,3,10
M8,2,55
I10,3,10
M8,2,55
I12,3,20
M8,2,55
I13,3,6
M8,2,55
J9,3,505
M8,2,505
J10,3,10
M8,2,505
J11,3,5011
M8,2,5011
J13,3,11
M8,2,5011
K8,3,6
M8,2,5011
K9,3,10
M8,2,5011
K13,3,61
M8,2,5011
K14,3,6
M8,2,5011
K15,3,5
M8,2,5011
K16,3,5
M8,2,5011
L7,3,5
M8,2,5011
L8,3,10
M8,2,5011
L10,3,6
M8,2,5011
L14,3,10
M8,2,5011
L16,3,5
M8,2,5011
M7,3,5
M8,2,5011
M9,3,10
M8,2,5011
M11,3,6
M8,2,5011
M13,3,11
M8,2,5011
M15,3,10
M8,2,5011
M16,3,5
M8,2,5011
N7,3,5
M8,2,5011
N8,3,5
M8,2,5011
N9,3,6
M8,2,5011
N10,3,11
M8,2,5011
N12,3,10
M8,2,5011
N13,3,506
M8,2,5011
N14,3,10
M8,2,5011
N15,3,5005
M8,2,5011
O8,3,5
M8,2,5011
O11,3,11
M8,2,5011
O12,3,6
M8,2,5011
P8,3,5
M8,2,5011
P9,3,15
M8,2,5011
P10,3,10
M8,2,5011
P11,3,10
M8,2,5011
I11,1,11
M9,2,-Infinity
H10,3,50
M9,2,50
H11,3,5
M9,2,50
H12,3,5
M9,2,50
I10,3,5
M9,2,50
I12,3,15
M9,2,50
I13,3,1
M9,2,50
J9,3,500
M9,2,500
J10,3,5
M9,2,500
J11,3,5006
M9,2,5006
J13,3,6
M9,2,5006
K8,3,1
M9,2,5006
K9,3,1
M9,2,5006
K13,3,56
M9,2,5006
K14,3,1
M9,2,5006
K15,3,0
M9,2,5006
K16,3,0
M9,2,5006
L8,3,5
M9,2,5006
L10,3,1
M9,2,5006
L14,3,5
M9,2,5006
L16,3,0
M9,2,5006
M8,3,1
M9,2,5006
M11,3,1
M9,2,5006
M13,3,6
M9,2,5006
M15,3,5
M9,2,5006
M16,3,0
M9,2,5006
N8,3,0
M9,2,5006
N9,3,5
M9,2,5006
N10,3,6
M9,2,5006
N12,3,5
M9,2,5006
N13,3,501
M9,2,5006
N14,3,5
M9,2,5006
N15,3,5000
M9,2,5006
O8,3,0
M9,2,5006
