Move,Depth,Value
F6,3,5050
H10,2,5050
F7,3,55
H10,2,5050
F8,3,55
H10,2,5050
G6,3,55
H10,2,5050
G8,3,60
H10,2,5050
G9,3,51
H10,2,5050
G10,3,50
H10,2,5050
G11,3,50
H10,2,5050
H6,3,55
H10,2,5050
H7,3,56
H10,2,5050
H9,3,56
H10,2,5050
H11,3,50
H10,2,5050
I6,3,50
H10,2,5050
I8,3,152
H10,2,5050
I10,3,55
H10,2,5050
I11,3,50
H10,2,5050
J6,3,51
H10,2,5050
J7,3,51
H10,2,5050
J9,3,55
H10,2,5050
J10,3,5050
H10,2,5050
K6,3,51
H10,2,5050
K9,3,50
H10,2,5050
L6,3,101
H10,2,5050
L7,3,105
H10,2,5050
L9,3,55
H10,2,5050
M6,3,100
H10,2,5050
M9,3,101
H10,2,5050
N6,3,51
H10,2,5050
N7,3,61
H10,2,5050
N9,3,60
H10,2,5050
O6,3,50
H10,2,5050
O8,3,60
H10,2,5050
O9,3,100
H10,2,5050
P6,3,50
H10,2,5050
P8,3,50
H10,2,5050
Q6,3,50
H10,2,5050
Q7,3,50
H10,2,5050
Q8,3,50
H10,2,5050
G7,1,550
I6,2,-Infinity
F6,3,5045
I6,2,5045
F7,3,50
I6,2,5045
F8,3,50
I6,2,5045
G6,3,50
I6,2,5045
G8,3,55
I6,2,5045
G9,3,46
I6,2,5045
H5,3,45
I6,2,5045
H6,3,50
I6,2,5045
H7,3,51
I6,2,5045
H9,3,55
I6,2,5045
H10,3,46
I6,2,5045
I5,3,45
I6,2,5045
I8,3,147
I6,2,5045
I10,3,50
I6,2,5045
J5,3,45
I6,2,5045
J6,3,46
I6,2,5045
J7,3,46
I6,2,5045
J9,3,50
I6,2,5045
J10,3,5045
I6,2,5045
K6,3,46
I6,2,5045
K9,3,45
I6,2,5045
L6,3,96
I6,2,5045
L7,3,100
I6,2,5045
L9,3,50
I6,2,5045
M6,3,95
I6,2,5045
M9,3,96
I6,2,5045
N6,3,46
I6,2,5045
N7,3,56
I6,2,5045
N9,3,55
I6,2,5045
O6,3,45
I6,2,5045
O8,3,55
I6,2,5045
O9,3,95
I6,2,5045
P6,3,45
I6,2,5045
P8,3,45
I6,2,5045
Q6,3,45
I6,2,5045
Q7,3,45
I6,2,5045
Q8,3,45
I6,2,5045
G7,1,550
I8,2,-Infinity
F6,3,5049
I8,2,5049
F7,3,54
I8,2,5049
F8,3,54
I8,2,5049
G6,3,54
I8,2,5049
G8,3,55
I8,2,5049
G9,3,50
I8,2,5049
H6,3,54
I8,2,5049
H7,3,55
I8,2,5049
H9,3,59
I8,2,5049
H10,3,50
I8,2,5049
I6,3,49
I8,2,5049
I10,3,50
I8,2,5049
J6,3,50
I8,2,5049
J7,3,50
I8,2,5049
J9,3,54
I8,2,5049
J10,3,5049
I8,2,5049
K6,3,50
I8,2,5049
K9,3,49
I8,2,5049
L6,3,100
I8,2,5049
L7,3,104
I8,2,5049
L9,3,54
I8,2,5049
M6,3,99
I8,2,5049
M9,3,100
I8,2,5049
N6,3,50
I8,2,5049
N7,3,60
I8,2,5049
N9,3,59
I8,2,5049
O6,3,49
I8,2,5049
O8,3,59
I8,2,5049
O9,3,99
I8,2,5049
P6,3,49
I8,2,5049
P8,3,49
I8,2,5049
Q6,3,49
I8,2,5049
Q7,3,49
I8,2,5049
Q8,3,49
I8,2,5049
G7,1,550
I10,2,-Infinity
F6,3,5050
I10,2,5050
F7,3,55
I10,2,5050
F8,3,55
I10,2,5050
G6,3,55
I10,2,5050
G8,3,60
I10,2,5050
G9,3,51
I10,2,5050
H6,3,55
I10,2,5050
H7,3,56
I10,2,5050
H9,3,60
I10,2,5050
H10,3,51
I10,2,5050
H11,3,50
I10,2,5050
I6,3,50
I10,2,5050
I8,3,151
I10,2,5050
I11,3,50
I10,2,5050
J6,3,51
I10,2,5050
J7,3,51
I10,2,5050
J9,3,55
I10,2,5050
J10,3,5050
I10,2,5050
J11,3,50
I10,2,5050
K6,3,51
I10,2,5050
K9,3,50
I10,2,5050
L6,3,101
I10,2,5050
L7,3,105
I10,2,5050
L9,3,55
I10,2,5050
M6,3,100
I10,2,5050
M9,3,101
I10,2,5050
N6,3,51
I10,2,5050
N7,3,61
I10,2,5050
N9,3,60
I10,2,5050
O6,3,50
I10,2,5050
O8,3,60
I10,2,5050
O9,3,100
I10,2,5050
P6,3,50
I10,2,5050
P8,3,50
I10,2,5050
Q6,3,50
I10,2,5050
Q7,3,50
I10,2,5050
Q8,3,50
I10,2,5050
G7,1,550
J6,2,-Infinity
F6,3,5049
J6,2,5049
F7,3,54
J6,2,5049
F8,3,54
J6,2,5049
G6,3,54
J6,2,5049
G8,3,59
J6,2,5049
G9,3,50
J6,2,5049
H6,3,54
J6,2,5049
H7,3,55
J6,2,5049
H9,3,59
J6,2,5049
H10,3,50
J6,2,5049
I5,3,49
J6,2,5049
I6,3,49
J6,2,5049
I8,3,151
J6,2,5049
I10,3,54
J6,2,5049
J5,3,49
J6,2,5049
J7,3,50
J6,2,5049
J9,3,54
J6,2,5049
J10,3,5049
J6,2,5049
K5,3,49
J6,2,5049
K6,3,50
J6,2,5049
K9,3,49
J6,2,5049
L6,3,100
J6,2,5049
L7,3,104
J6,2,5049
L9,3,54
J6,2,5049
M6,3,99
J6,2,5049
M9,3,100
J6,2,5049
N6,3,50
J6,2,5049
N7,3,60
J6,2,5049
N9,3,59
J6,2,5049
O6,3,49
J6,2,5049
O8,3,59
J6,2,5049
O9,3,99
J6,2,5049
P6,3,49
J6,2,5049
P8,3,49
J6,2,5049
Q6,3,49
J6,2,5049
Q7,3,49
J6,2,5049
Q8,3,49
J6,2,5049
G7,1,550
J7,2,-Infinity
F6,3,5039
J7,2,5039
F7,3,44
J7,2,5039
F8,3,44
J7,2,5039
G6,3,44
J7,2,5039
G8,3,49
J7,2,5039
G9,3,40
J7,2,5039
H6,3,44
J7,2,5039
H7,3,45
J7,2,5039
H9,3,49
J7,2,5039
H10,3,40
J7,2,5039
I6,3,39
J7,2,5039
I8,3,141
J7,2,5039
I10,3,44
J7,2,5039
J6,3,40
J7,2,5039
J9,3,44
J7,2,5039
J10,3,5039
J7,2,5039
K6,3,40
J7,2,5039
K9,3,39
J7,2,5039
L6,3,90
J7,2,5039
L7,3,54
J7,2,5039
L9,3,44
J7,2,5039
M6,3,89
J7,2,5039
M9,3,90
J7,2,5039
N6,3,40
J7,2,5039
N7,3,50
J7,2,5039
N9,3,49
J7,2,5039
O6,3,39
J7,2,5039
O8,3,49
J7,2,5039
O9,3,89
J7,2,5039
P6,3,39
J7,2,5039
P8,3,39
J7,2,5039
Q6,3,39
J7,2,5039
Q7,3,39
J7,2,5039
Q8,3,39
J7,2,5039
G7,1,550
J9,2,-Infinity
F6,3,5040
J9,2,5040
F7,3,45
J9,2,5040
F8,3,45
J9,2,5040
G6,3,45
J9,2,5040
G8,3,50
J9,2,5040
G9,3,41
J9,2,5040
H6,3,45
J9,2,5040
H7,3,46
J9,2,5040
H9,3,46
J9,2,5040
H10,3,41
J9,2,5040
I6,3,40
J9,2,5040
I8,3,142
J9,2,5040
I10,3,45
J9,2,5040
J6,3,41
J9,2,5040
J7,3,41
J9,2,5040
J10,3,5040
J9,2,5040
K6,3,41
J9,2,5040
K9,3,40
J9,2,5040
K10,3,40
J9,2,5040
L6,3,91
J9,2,5040
L7,3,95
J9,2,5040
L9,3,45
J9,2,5040
M6,3,90
J9,2,5040
M9,3,91
J9,2,5040
N6,3,41
J9,2,5040
N7,3,51
J9,2,5040
N9,3,50
J9,2,5040
O6,3,40
J9,2,5040
O8,3,50
J9,2,5040
O9,3,90
J9,2,5040
P6,3,40
J9,2,5040
P8,3,40
J9,2,5040
Q6,3,40
J9,2,5040
Q7,3,40
J9,2,5040
Q8,3,40
J9,2,5040
G7,1,550
J10,2,-Infinity
F6,3,550
J10,2,550
F7,3,-445
J10,2,550
F8,3,-445
J10,2,550
G6,3,-445
J10,2,550
G8,3,-440
J10,2,550
G9,3,-449
J10,2,550
H6,3,-445
J10,2,550
H7,3,-444
J10,2,550
H9,3,-440
J10,2,550
H10,3,-449
J10,2,550
I6,3,-450
J10,2,550
I8,3,-348
J10,2,550
I10,3,-445
J10,2,550
I11,3,-450
J10,2,550
J6,3,-449
J10,2,550
J7,3,-449
J10,2,550
J9,3,-445
J10,2,550
J11,3,-450
J10,2,550
K6,3,-449
J10,2,550
K9,3,-450
J10,2,550
K10,3,-450
J10,2,550
K11,3,-450
J10,2,550
L6,3,-399
J10,2,550
L7,3,-395
J10,2,550
L9,3,-445
J10,2,550
M6,3,-400
J10,2,550
M9,3,-399
J10,2,550
N6,3,-449
J10,2,550
N7,3,-439
J10,2,550
N9,3,-440
J10,2,550
O6,3,-450
J10,2,550
O8,3,-440
J10,2,550
O9,3,-400
J10,2,550
P6,3,-450
J10,2,550
P8,3,-450
J10,2,550
Q6,3,-450
J10,2,550
Q7,3,-450
J10,2,550
Q8,3,-450
J10,2,550
G7,1,550
K6,2,-Infinity
F6,3,5050
K6,2,5050
F7,3,55
K6,2,5050
F8,3,55
K6,2,5050
G6,3,55
K6,2,5050
G8,3,60
K6,2,5050
G9,3,51
K6,2,5050
H6,3,55
K6,2,5050
H7,3,56
K6,2,5050
H9,3,60
K6,2,5050
H10,3,51
K6,2,5050
I6,3,50
K6,2,5050
I8,3,152
K6,2,5050
I10,3,55
K6,2,5050
J5,3,50
K6,2,5050
J6,3,51
K6,2,5050
J7,3,51
K6,2,5050
J9,3,55
K6,2,5050
J10,3,5050
K6,2,5050
K5,3,50
K6,2,5050
K9,3,50
K6,2,5050
L5,3,50
K6,2,5050
L6,3,101
K6,2,5050
L7,3,101
K6,2,5050
L9,3,55
K6,2,5050
M6,3,100
K6,2,5050
M9,3,101
K6,2,5050
N6,3,51
K6,2,5050
N7,3,61
K6,2,5050
N9,3,60
K6,2,5050
O6,3,50
K6,2,5050
O8,3,60
K6,2,5050
O9,3,100
K6,2,5050
P6,3,50
K6,2,5050
P8,3,50
K6,2,5050
Q6,3,50
K6,2,5050
Q7,3,50
K6,2,5050
Q8,3,50
K6,2,5050
G7,1,550
K9,2,-Infinity
F6,3,4998
K9,2,4998
F7,3,3
K9,2,4998
F8,3,3
K9,2,4998
G6,3,3
K9,2,4998
G8,3,8
K9,2,4998
G9,3,-1
K9,2,4998
H6,3,503
K9,2,4998
H7,3,4
K9,2,4998
H9,3,8
K9,2,4998
H10,3,-1
K9,2,4998
I6,3,-2
K9,2,4998
I8,3,100
K9,2,4998
I10,3,3
K9,2,4998
J6,3,-1
K9,2,4998
J7,3,-1
K9,2,4998
J9,3,-1
K9,2,4998
J10,3,4998
K9,2,4998
K6,3,-1
K9,2,4998
K10,3,-2
K9,2,4998
L6,3,49
K9,2,4998
L7,3,53
K9,2,4998
L9,3,3
K9,2,4998
L10,3,498
K9,2,4998
M6,3,48
K9,2,4998
M9,3,49
K9,2,4998
N6,3,-1
K9,2,4998
N7,3,9
K9,2,4998
N9,3,8
K9,2,4998
O6,3,-2
K9,2,4998
O8,3,8
K9,2,4998
O9,3,48
K9,2,4998
P6,3,-2
K9,2,4998
P8,3,-2
K9,2,4998
Q6,3,-2
K9,2,4998
Q7,3,-2
K9,2,4998
Q8,3,-2
K9,2,4998
G7,1,550
L6,2,-Infinity
F6,3,5050
L6,2,5050
F7,3,55
L6,2,5050
F8,3,55
L6,2,5050
G6,3,55
L6,2,5050
G8,3,60
L6,2,5050
G9,3,51
L6,2,5050
H6,3,55
L6,2,5050
H7,3,56
L6,2,5050
H9,3,60
L6,2,5050
H10,3,51
L6,2,5050
I6,3,50
L6,2,5050
I8,3,152
L6,2,5050
I10,3,55
L6,2,5050
J6,3,51
L6,2,5050
J7,3,51
L6,2,5050
J9,3,55
L6,2,5050
J10,3,5050
L6,2,5050
K5,3,50
L6,2,5050
K6,3,51
L6,2,5050
K9,3,50
L6,2,5050
L5,3,50
L6,2,5050
L7,3,105
L6,2,5050
L9,3,55
L6,2,5050
M5,3,50
L6,2,5050
M6,3,100
L6,2,5050
M9,3,101
L6,2,5050
N6,3,51
L6,2,5050
N7,3,61
L6,2,5050
N9,3,60
L6,2,5050
O6,3,50
L6,2,5050
O8,3,60
L6,2,5050
O9,3,60
L6,2,5050
P6,3,50
L6,2,5050
P8,3,50
L6,2,5050
Q6,3,50
L6,2,5050
Q7,3,50
L6,2,5050
Q8,3,50
L6,2,5050
G7,1,550
L7,2,-Infinity
F6,3,5040
L7,2,5040
F7,3,45
L7,2,5040
F8,3,45
L7,2,5040
G6,3,45
L7,2,5040
G8,3,50
L7,2,5040
G9,3,41
L7,2,5040
H6,3,45
L7,2,5040
H7,3,46
L7,2,5040
H9,3,50
L7,2,5040
H10,3,41
L7,2,5040
I6,3,40
L7,2,5040
I8,3,142
L7,2,5040
I10,3,45
L7,2,5040
J6,3,41
L7,2,5040
J7,3,40
L7,2,5040
J9,3,45
L7,2,5040
J10,3,5040
L7,2,5040
K6,3,41
L7,2,5040
K9,3,40
L7,2,5040
L6,3,91
L7,2,5040
L9,3,45
L7,2,5040
M6,3,90
L7,2,5040
M9,3,91
L7,2,5040
N6,3,41
L7,2,5040
N7,3,50
L7,2,5040
N9,3,46
L7,2,5040
O6,3,40
L7,2,5040
O8,3,50
L7,2,5040
O9,3,90
L7,2,5040
P6,3,40
L7,2,5040
P8,3,40
L7,2,5040
Q6,3,40
L7,2,5040
Q7,3,40
L7,2,5040
Q8,3,40
L7,2,5040
G7,1,550
L9,2,-Infinity
F6,3,5040
L9,2,5040
F7,3,45
L9,2,5040
F8,3,45
L9,2,5040
G6,3,45
L9,2,5040
G8,3,50
L9,2,5040
G9,3,41
L9,2,5040
H6,3,45
L9,2,5040
H7,3,46
L9,2,5040
H9,3,50
L9,2,5040
H10,3,41
L9,2,5040
I6,3,40
L9,2,5040
I8,3,142
L9,2,5040
I10,3,45
L9,2,5040
J6,3,41
L9,2,5040
J7,3,41
L9,2,5040
J9,3,45
L9,2,5040
J10,3,5040
L9,2,5040
K6,3,41
L9,2,5040
K9,3,40
L9,2,5040
K10,3,40
L9,2,5040
L6,3,91
L9,2,5040
L7,3,95
L9,2,5040
L10,3,40
L9,2,5040
M6,3,90
L9,2,5040
M9,3,91
L9,2,5040
M10,3,40
L9,2,5040
N6,3,41
L9,2,5040
N7,3,47
L9,2,5040
N9,3,50
L9,2,5040
O6,3,40
L9,2,5040
O8,3,50
L9,2,5040
O9,3,90
L9,2,5040
P6,3,40
L9,2,5040
P8,3,40
L9,2,5040
Q6,3,40
L9,2,5040
Q7,3,40
L9,2,5040
Q8,3,40
L9,2,5040
G7,1,550
M6,2,-Infinity
F6,3,5050
M6,2,5050
F7,3,55
M6,2,5050
F8,3,55
M6,2,5050
G6,3,55
M6,2,5050
G8,3,60
M6,2,5050
G9,3,51
M6,2,5050
H6,3,55
M6,2,5050
H7,3,56
M6,2,5050
H9,3,60
M6,2,5050
H10,3,51
M6,2,5050
I6,3,50
M6,2,5050
I8,3,152
M6,2,5050
I10,3,55
M6,2,5050
J6,3,51
M6,2,5050
J7,3,51
M6,2,5050
J9,3,55
M6,2,5050
J10,3,5050
M6,2,5050
K6,3,51
M6,2,5050
K9,3,50
M6,2,5050
L5,3,50
M6,2,5050
L6,3,101
M6,2,5050
L7,3,105
M6,2,5050
L9,3,55
M6,2,5050
M5,3,50
M6,2,5050
M9,3,61
M6,2,5050
N5,3,50
M6,2,5050
N6,3,51
M6,2,5050
N7,3,61
M6,2,5050
N9,3,60
M6,2,5050
O6,3,50
M6,2,5050
O8,3,60
M6,2,5050
O9,3,100
M6,2,5050
P6,3,50
M6,2,5050
P8,3,50
M6,2,5050
Q6,3,50
M6,2,5050
Q7,3,50
M6,2,5050
Q8,3,50
M6,2,5050
G7,1,550
M9,2,-Infinity
F6,3,5049
M9,2,5049
F7,3,54
M9,2,5049
F8,3,54
M9,2,5049
G6,3,54
M9,2,5049
G8,3,59
M9,2,5049
G9,3,50
M9,2,5049
H6,3,54
M9,2,5049
H7,3,55
M9,2,5049
H9,3,59
M9,2,5049
H10,3,50
M9,2,5049
I6,3,49
M9,2,5049
I8,3,151
M9,2,5049
I10,3,54
M9,2,5049
J6,3,50
M9,2,5049
J7,3,50
M9,2,5049
J9,3,54
M9,2,5049
J10,3,5049
M9,2,5049
K6,3,50
M9,2,5049
K9,3,49
M9,2,5049
L6,3,100
M9,2,5049
L7,3,104
M9,2,5049
L9,3,54
M9,2,5049
L10,3,49
M9,2,5049
M6,3,59
M9,2,5049
M10,3,49
M9,2,5049
N6,3,50
M9,2,5049
N7,3,60
M9,2,5049
N9,3,59
M9,2,5049
N10,3,49
M9,2,5049
O6,3,49
M9,2,5049
O8,3,59
M9,2,5049
O9,3,99
M9,2,5049
P6,3,49
M9,2,5049
P8,3,49
M9,2,5049
Q6,3,49
M9,2,5049
Q7,3,49
M9,2,5049
Q8,3,49
M9,2,5049
G7,1,550
N6,2,-Infinity
F6,3,5045
N6,2,5045
F7,3,50
N6,2,5045
F8,3,50
N6,2,5045
G6,3,50
N6,2,5045
G8,3,55
N6,2,5045
G9,3,46
N6,2,5045
H6,3,50
N6,2,5045
H7,3,51
N6,2,5045
H9,3,55
N6,2,5045
H10,3,46
N6,2,5045
I6,3,45
N6,2,5045
I8,3,147
N6,2,5045
I10,3,50
N6,2,5045
J6,3,46
N6,2,5045
J7,3,46
N6,2,5045
J9,3,50
N6,2,5045
J10,3,5045
N6,2,5045
K6,3,46
