Move,Depth,Value
D7,2,60
I11,3,11
D7,2,60
I12,3,10
D7,2,60
J7,3,5
D7,2,60
J12,3,1005
D7,2,1005
K7,3,5
D7,2,1005
K8,3,10
D7,2,1005
K10,3,20
D7,2,1005
K11,3,11
D7,2,1005
K12,3,10
D7,2,1005
L8,3,5
D7,2,1005
L9,3,5
D7,2,1005
L10,3,5
D7,2,1005
E6,1,1005
E5,2,-Infinity
D4,3,5
E5,2,5
D5,3,55
E5,2,55
D6,3,10
E5,2,55
D7,3,10
E5,2,55
E4,3,5
E5,2,55
E7,3,7
E5,2,55
E8,3,10
E5,2,55
F4,3,5
E5,2,55
F5,3,10
E5,2,55
F6,3,15
E5,2,55
F8,3,10
E5,2,55
G5,3,5
E5,2,55
G6,3,10
E5,2,55
G8,3,60
E5,2,60
G9,3,10
E5,2,60
H5,3,5
E5,2,60
H7,3,6
E5,2,60
H9,3,10
E5,2,60
H10,3,5
E5,2,60
I5,3,5
E5,2,60
I6,3,5
E5,2,60
I7,3,10
E5,2,60
I8,3,11
E5,2,60
I10,3,20
E5,2,60
I11,3,11
E5,2,60
I12,3,10
E5,2,60
J7,3,5
E5,2,60
J12,3,1005
E5,2,1005
K7,3,5
E5,2,1005
K8,3,10
E5,2,1005
K10,3,20
E5,2,1005
K11,3,11
E5,2,1005
K12,3,10
E5,2,1005
L8,3,5
E5,2,1005
L9,3,5
E5,2,1005
L10,3,5
E5,2,1005
E6,1,1005
E7,2,-Infinity
D5,3,55
E7,2,55
D6,3,10
E7,2,55
D7,3,10
E7,2,55
D8,3,5
E7,2,55
E5,3,6
E7,2,55
E8,3,10
E7,2,55
F5,3,10
E7,2,55
F6,3,15
E7,2,55
F8,3,10
E7,2,55
G5,3,5
E7,2,55
G6,3,10
E7,2,55
G8,3,60
E7,2,60
G9,3,10
E7,2,60
H5,3,5
E7,2,60
H7,3,6
E7,2,60
H9,3,10
E7,2,60
H10,3,5
E7,2,60
I5,3,5
E7,2,60
I6,3,5
E7,2,60
I7,3,10
E7,2,60
I8,3,11
E7,2,60
I10,3,20
E7,2,60
I11,3,11
E7,2,60
I12,3,10
E7,2,60
J7,3,5
E7,2,60
J12,3,1005
E7,2,1005
K7,3,5
E7,2,1005
K8,3,10
E7,2,1005
K10,3,20
E7,2,1005
K11,3,11
E7,2,1005
K12,3,10
E7,2,1005
L8,3,5
E7,2,1005
L9,3,5
E7,2,1005
L10,3,5
E7,2,1005
E6,1,1005
E8,2,-Infinity
D5,3,55
E8,2,55
D6,3,10
E8,2,55
D7,3,10
E8,2,55
D8,3,5
E8,2,55
D9,3,5
E8,2,55
E5,3,10
E8,2,55
E7,3,7
E8,2,55
E9,3,5
E8,2,55
F5,3,10
E8,2,55
F6,3,15
E8,2,55
F8,3,10
E8,2,55
F9,3,5
E8,2,55
G5,3,5
E8,2,55
G6,3,6
E8,2,55
G8,3,60
E8,2,60
G9,3,10
E8,2,60
H5,3,5
E8,2,60
H7,3,6
E8,2,60
H9,3,10
E8,2,60
H10,3,5
E8,2,60
I5,3,5
E8,2,60
I6,3,5
E8,2,60
I7,3,10
E8,2,60
I8,3,11
E8,2,60
I10,3,20
E8,2,60
I11,3,11
E8,2,60
I12,3,10
E8,2,60
J7,3,5
E8,2,60
J12,3,1005
E8,2,1005
K7,3,5
E8,2,1005
K8,3,10
E8,2,1005
K10,3,20
E8,2,1005
K11,3,11
E8,2,1005
K12,3,10
E8,2,1005
L8,3,5
E8,2,1005
L9,3,5
E8,2,1005
L10,3,5
E8,2,1005
E6,1,1005
F5,2,-Infinity
D5,3,55
F5,2,55
D6,3,10
F5,2,55
D7,3,6
F5,2,55
E4,3,5
F5,2,55
E5,3,10
F5,2,55
E7,3,11
F5,2,55
E8,3,10
F5,2,55
F4,3,5
F5,2,55
F6,3,11
F5,2,55
F8,3,10
F5,2,55
G4,3,5
F5,2,55
G5,3,5
F5,2,55
G6,3,10
F5,2,55
G8,3,60
F5,2,60
G9,3,10
F5,2,60
H5,3,5
F5,2,60
H7,3,6
F5,2,60
H9,3,10
F5,2,60
H10,3,5
F5,2,60
I5,3,5
F5,2,60
I6,3,5
F5,2,60
I7,3,10
F5,2,60
I8,3,11
F5,2,60
I10,3,20
F5,2,60
I11,3,11
F5,2,60
I12,3,10
F5,2,60
J7,3,5
F5,2,60
J12,3,1005
F5,2,1005
K7,3,5
F5,2,1005
K8,3,10
F5,2,1005
K10,3,20
F5,2,1005
K11,3,11
F5,2,1005
K12,3,10
F5,2,1005
L8,3,5
F5,2,1005
L9,3,5
F5,2,1005
L10,3,5
F5,2,1005
E6,1,1005
F6,2,-Infinity
D5,3,54
F6,2,54
D6,3,5
F6,2,54
D7,3,9
F6,2,54
E5,3,9
F6,2,54
E7,3,10
F6,2,54
E8,3,9
F6,2,54
F5,3,9
F6,2,54
F8,3,5
F6,2,54
G5,3,4
F6,2,54
G6,3,9
F6,2,54
G8,3,59
F6,2,59
G9,3,9
F6,2,59
H5,3,4
F6,2,59
H7,3,5
F6,2,59
H9,3,9
F6,2,59
H10,3,4
F6,2,59
I5,3,4
F6,2,59
I6,3,4
F6,2,59
I7,3,9
F6,2,59
I8,3,10
F6,2,59
I10,3,19
F6,2,59
I11,3,10
F6,2,59
I12,3,9
F6,2,59
J7,3,4
F6,2,59
J12,3,1004
F6,2,1004
K7,3,4
F6,2,1004
K8,3,9
F6,2,1004
K10,3,19
F6,2,1004
K11,3,10
F6,2,1004
K12,3,9
F6,2,1004
L8,3,4
F6,2,1004
L9,3,4
F6,2,1004
L10,3,4
F6,2,1004
E6,1,1004
F8,2,-Infinity
D5,3,5
F8,2,5
D6,3,-40
F8,2,5
D7,3,-40
F8,2,5
E5,3,-40
F8,2,5
E7,3,-39
F8,2,5
E8,3,-40
F8,2,5
E9,3,455
F8,2,455
F5,3,-40
F8,2,455
F6,3,-39
F8,2,455
F9,3,-45
F8,2,455
G5,3,-45
F8,2,455
G6,3,-40
F8,2,455
G8,3,6
F8,2,455
G9,3,-40
F8,2,455
H5,3,-45
F8,2,455
H7,3,-44
F8,2,455
H9,3,-40
F8,2,455
H10,3,-45
F8,2,455
I5,3,455
F8,2,455
I6,3,-45
F8,2,455
I7,3,-40
F8,2,455
I8,3,-39
F8,2,455
I10,3,-30
F8,2,455
I11,3,-39
F8,2,455
I12,3,-40
F8,2,455
J7,3,-45
F8,2,455
J12,3,955
F8,2,955
K7,3,-45
F8,2,955
K8,3,-40
F8,2,955
K10,3,-30
F8,2,955
K11,3,-39
F8,2,955
K12,3,-40
F8,2,955
L8,3,-45
F8,2,955
L9,3,-45
F8,2,955
L10,3,-45
F8,2,955
E6,1,955
G5,2,-Infinity
D5,3,50
G5,2,50
D6,3,5
G5,2,50
D7,3,5
G5,2,50
E5,3,5
G5,2,50
E7,3,6
G5,2,50
E8,3,5
G5,2,50
F4,3,0
G5,2,50
F5,3,5
G5,2,50
F6,3,10
G5,2,50
F8,3,5
G5,2,50
G4,3,0
G5,2,50
G6,3,5
G5,2,50
G8,3,55
G5,2,55
G9,3,5
G5,2,55
H4,3,0
G5,2,55
H5,3,0
G5,2,55
H7,3,1
G5,2,55
H9,3,5
G5,2,55
H10,3,0
G5,2,55
I5,3,0
G5,2,55
I6,3,0
G5,2,55
I7,3,5
G5,2,55
I8,3,6
G5,2,55
I10,3,15
G5,2,55
I11,3,6
G5,2,55
I12,3,5
G5,2,55
J7,3,0
G5,2,55
J12,3,1000
G5,2,1000
K7,3,0
G5,2,1000
K8,3,5
G5,2,1000
K10,3,15
G5,2,1000
K11,3,6
G5,2,1000
K12,3,5
G5,2,1000
L8,3,0
G5,2,1000
L9,3,0
G5,2,1000
L10,3,0
G5,2,1000
E6,1,955
G6,2,-Infinity
D5,3,45
G6,2,45
D6,3,0
G6,2,45
D7,3,0
G6,2,45
E5,3,0
G6,2,45
E7,3,1
G6,2,45
E8,3,-4
G6,2,45
F5,3,0
G6,2,45
F6,3,1
G6,2,45
F8,3,0
G6,2,45
G5,3,-5
G6,2,45
G8,3,50
G6,2,50
G9,3,0
G6,2,50
H5,3,-5
G6,2,50
H7,3,-4
G6,2,50
H9,3,0
G6,2,50
H10,3,-5
G6,2,50
I5,3,-5
G6,2,50
I6,3,-5
G6,2,50
I7,3,0
G6,2,50
I8,3,1
G6,2,50
I10,3,10
G6,2,50
I11,3,1
G6,2,50
I12,3,0
G6,2,50
J7,3,-5
G6,2,50
J12,3,995
G6,2,995
K7,3,-5
G6,2,995
K8,3,0
G6,2,995
K10,3,10
G6,2,995
K11,3,1
G6,2,995
K12,3,0
G6,2,995
L8,3,-5
G6,2,995
L9,3,-5
G6,2,995
L10,3,-5
G6,2,995
E6,1,955
G8,2,-Infinity
D5,3,10
G8,2,10
D6,3,5
G8,2,10
D7,3,5
G8,2,10
E5,3,5
G8,2,10
E7,3,6
G8,2,10
E8,3,5
G8,2,10
F5,3,5
G8,2,10
F6,3,10
G8,2,10
F8,3,5
G8,2,10
F9,3,0
G8,2,10
G5,3,0
G8,2,10
G6,3,5
G8,2,10
G9,3,5
G8,2,10
H5,3,0
G8,2,10
H7,3,1
G8,2,10
H9,3,5
G8,2,10
H10,3,0
G8,2,10
I5,3,0
G8,2,10
I6,3,0
G8,2,10
I7,3,5
G8,2,10
I8,3,5
G8,2,10
I10,3,15
G8,2,15
I11,3,6
G8,2,15
I12,3,5
G8,2,15
J7,3,0
G8,2,15
J12,3,1000
G8,2,1000
K7,3,0
G8,2,1000
K8,3,5
G8,2,1000
K10,3,15
G8,2,1000
K11,3,6
G8,2,1000
K12,3,5
G8,2,1000
L8,3,0
G8,2,1000
L9,3,0
G8,2,1000
L10,3,0
G8,2,1000
E6,1,955
G9,2,-Infinity
D5,3,55
G9,2,55
D6,3,10
G9,2,55
D7,3,10
G9,2,55
E5,3,10
G9,2,55
E7,3,11
G9,2,55
E8,3,10
G9,2,55
F5,3,10
G9,2,55
F6,3,15
G9,2,55
F8,3,10
G9,2,55
F9,3,5
G9,2,55
F10,3,5
G9,2,55
G5,3,5
G9,2,55
G6,3,10
G9,2,55
G8,3,60
G9,2,60
G10,3,5
G9,2,60
H5,3,5
G9,2,60
H7,3,6
G9,2,60
H9,3,10
G9,2,60
H10,3,5
G9,2,60
I5,3,5
G9,2,60
I6,3,5
G9,2,60
I7,3,6
G9,2,60
I8,3,11
G9,2,60
I10,3,20
G9,2,60
I11,3,11
G9,2,60
I12,3,10
G9,2,60
J7,3,5
G9,2,60
J12,3,1005
G9,2,1005
K7,3,5
G9,2,1005
K8,3,10
G9,2,1005
K10,3,20
G9,2,1005
K11,3,11
G9,2,1005
K12,3,10
G9,2,1005
L8,3,5
G9,2,1005
L9,3,5
G9,2,1005
L10,3,5
G9,2,1005
E6,1,955
H5,2,-Infinity
D5,3,50
H5,2,50
D6,3,5
H5,2,50
D7,3,5
H5,2,50
E5,3,5
H5,2,50
E7,3,6
H5,2,50
E8,3,5
H5,2,50
F5,3,5
H5,2,50
F6,3,10
H5,2,50
F8,3,5
H5,2,50
G4,3,0
H5,2,50
G5,3,0
H5,2,50
G6,3,1
H5,2,50
G8,3,55
H5,2,55
G9,3,5
H5,2,55
H4,3,0
H5,2,55
H7,3,1
H5,2,55
H9,3,5
H5,2,55
H10,3,0
H5,2,55
I4,3,0
H5,2,55
I5,3,0
H5,2,55
I6,3,0
H5,2,55
I7,3,5
H5,2,55
I8,3,6
H5,2,55
I10,3,15
H5,2,55
I11,3,6
H5,2,55
I12,3,5
H5,2,55
J7,3,0
H5,2,55
J12,3,1000
H5,2,1000
K7,3,0
H5,2,1000
K8,3,5
H5,2,1000
K10,3,15
H5,2,1000
K11,3,6
H5,2,1000
K12,3,5
H5,2,1000
L8,3,0
H5,2,1000
L9,3,0
H5,2,1000
L10,3,0
H5,2,1000
E6,1,955
H7,2,-Infinity
D5,3,53
H7,2,53
D6,3,8
H7,2,53
D7,3,8
H7,2,53
E5,3,8
H7,2,53
E7,3,9
H7,2,53
E8,3,8
H7,2,53
F5,3,8
H7,2,53
F6,3,13
H7,2,53
F8,3,8
H7,2,53
G5,3,3
H7,2,53
G6,3,8
H7,2,53
G8,3,58
H7,2,58
G9,3,8
H7,2,58
H5,3,3
H7,2,58
H9,3,4
H7,2,58
H10,3,3
H7,2,58
I5,3,3
H7,2,58
I6,3,3
H7,2,58
I7,3,8
H7,2,58
I8,3,5
H7,2,58
I10,3,18
H7,2,58
I11,3,9
H7,2,58
I12,3,8
H7,2,58
J7,3,3
H7,2,58
J12,3,1003
H7,2,1003
K7,3,3
H7,2,1003
K8,3,8
H7,2,1003
K10,3,18
H7,2,1003
K11,3,9
H7,2,1003
K12,3,8
H7,2,1003
L8,3,3
H7,2,1003
L9,3,3
H7,2,1003
L10,3,3
H7,2,1003
E6,1,955
H9,2,-Infinity
D5,3,54
H9,2,54
D6,3,9
H9,2,54
D7,3,9
H9,2,54
E5,3,9
H9,2,54
E7,3,10
H9,2,54
E8,3,9
H9,2,54
F5,3,9
H9,2,54
F6,3,14
H9,2,54
F8,3,9
H9,2,54
G5,3,4
H9,2,54
G6,3,9
H9,2,54
G8,3,19
H9,2,54
G9,3,9
H9,2,54
G10,3,4
H9,2,54
H5,3,4
H9,2,54
H7,3,4
H9,2,54
H10,3,4
H9,2,54
I5,3,4
H9,2,54
I6,3,4
H9,2,54
I7,3,9
H9,2,54
I8,3,10
H9,2,54
I10,3,15
H9,2,54
I11,3,10
H9,2,54
I12,3,9
H9,2,54
J7,3,4
H9,2,54
J12,3,1004
H9,2,1004
K7,3,4
H9,2,1004
K8,3,9
H9,2,1004
K10,3,19
H9,2,1004
K11,3,10
H9,2,1004
K12,3,9
H9,2,1004
L8,3,4
H9,2,1004
L9,3,4
H9,2,1004
L10,3,4
H9,2,1004
E6,1,955
H10,2,-Infinity
D5,3,5
H10,2,5
D6,3,-40
H10,2,5
D7,3,-40
H10,2,5
E5,3,-40
H10,2,5
E7,3,-39
H10,2,5
E8,3,-40
H10,2,5
F5,3,-40
H10,2,5
F6,3,-35
H10,2,5
F8,3,-40
H10,2,5
G5,3,-45
H10,2,5
G6,3,-40
H10,2,5
G8,3,10
H10,2,10
G9,3,-40
H10,2,10
G10,3,-45
H10,2,10
G11,3,455
H10,2,455
H5,3,-45
H10,2,455
H7,3,-44
H10,2,455
H9,3,-44
H10,2,455
H11,3,-45
H10,2,455
I5,3,-45
H10,2,455
I6,3,-45
H10,2,455
I7,3,-40
H10,2,455
I8,3,-39
H10,2,455
I10,3,-34
H10,2,455
I11,3,-39
H10,2,455
I12,3,-40
H10,2,455
J7,3,-45
H10,2,455
J12,3,955
H10,2,955
K7,3,455
H10,2,955
K8,3,-40
H10,2,955
K10,3,-30
H10,2,955
K11,3,-39
H10,2,955
K12,3,-40
H10,2,955
L8,3,-45
H10,2,955
L9,3,-45
H10,2,955
L10,3,-45
H10,2,955
E6,1,955
I5,2,-Infinity
D5,3,5
I5,2,5
D6,3,-40
I5,2,5
D7,3,-40
I5,2,5
E5,3,-40
I5,2,5
E7,3,-39
I5,2,5
E8,3,-40
I5,2,5
F5,3,-40
I5,2,5
F6,3,-35
I5,2,5
F8,3,460
I5,2,460
G5,3,-45
I5,2,460
G6,3,-40
I5,2,460
G8,3,10
I5,2,460
G9,3,-40
I5,2,460
H4,3,-45
I5,2,460
H5,3,-45
I5,2,460
H7,3,-44
I5,2,460
H9,3,-40
I5,2,460
H10,3,-45
I5,2,460
I4,3,-45
I5,2,460
I6,3,-45
I5,2,460
I7,3,-40
I5,2,460
I8,3,-39
I5,2,460
I10,3,-30
I5,2,460
I11,3,-39
I5,2,460
I12,3,-40
I5,2,460
J4,3,455
I5,2,460
J5,3,-45
I5,2,460
J6,3,-45
I5,2,460
J7,3,-45
I5,2,460
J12,3,955
I5,2,955
K7,3,-45
I5,2,955
K8,3,-40
I5,2,955
K10,3,-30
I5,2,955
K11,3,-39
I5,2,955
K12,3,-40
I5,2,955
L8,3,-45
I5,2,955
L9,3,-45
I5,2,955
L10,3,-45
I5,2,955
E6,1,955
I6,2,-Infinity
D5,3,50
I6,2,50
D6,3,5
I6,2,50
D7,3,5
I6,2,50
E5,3,5
I6,2,50
E7,3,6
I6,2,50
E8,3,5
I6,2,50
F5,3,5
I6,2,50
F6,3,10
I6,2,50
F8,3,5
I6,2,50
G5,3,0
I6,2,50
G6,3,5
I6,2,50
G8,3,55
I6,2,55
G9,3,5
I6,2,55
H5,3,0
I6,2,55
H7,3,1
I6,2,55
H9,3,5
I6,2,55
H10,3,0
I6,2,55
I5,3,0
I6,2,55
I7,3,5
I6,2,55
I8,3,6
I6,2,55
I10,3,15
I6,2,55
I11,3,6
I6,2,55
I12,3,5
I6,2,55
J5,3,0
I6,2,55
J6,3,0
I6,2,55
J7,3,0
I6,2,55
J12,3,1000
I6,2,1000
K7,3,0
I6,2,1000
K8,3,5
I6,2,1000
K10,3,15
I6,2,1000
K11,3,6
I6,2,1000
K12,3,5
I6,2,1000
L8,3,0
I6,2,1000
L9,3,0
I6,2,1000
L10,3,0
I6,2,1000
E6,1,955
I7,2,-Infinity
D5,3,-4945
I7,2,-4945
D6,3,-4990
I7,2,-4945
D7,3,-4990
I7,2,-4945
E5,3,-4990
I7,2,-4945
E7,3,-4989
I7,2,-4945
E8,3,-4990
I7,2,-4945
F5,3,-4990
I7,2,-4945
F6,3,-4985
I7,2,-4945
F8,3,-4990
I7,2,-4945
G5,3,-4995
I7,2,-4945
G6,3,-4990
I7,2,-4945
G8,3,-4940
I7,2,-4940
G9,3,-4994
I7,2,-4940
H5,3,-4995
I7,2,-4940
H7,3,-4994
I7,2,-4940
H9,3,-4990
I7,2,-4940
H10,3,-4995
I7,2,-4940
I5,3,-4995
I7,2,-4940
I6,3,-4995
I7,2,-4940
I8,3,-4989
I7,2,-4940
I10,3,-4980
I7,2,-4940
I11,3,-4989
I7,2,-4940
I12,3,-4990
I7,2,-4940
J6,3,-4995
I7,2,-4940
J7,3,-4995
I7,2,-4940
J12,3,-3995
I7,2,-3995
K7,3,-4995
I7,2,-3995
K8,3,-4990
I7,2,-3995
K10,3,-4980
I7,2,-3995
K11,3,-4989
I7,2,-3995
K12,3,-4990
I7,2,-3995
L8,3,-4995
I7,2,-3995
L9,3,-4995
I7,2,-3995
L10,3,-4995
I7,2,-3995
E6,1,-3995
I8,2,-Infinity
D5,3,49
I8,2,49
D6,3,4
I8,2,49
D7,3,4
I8,2,49
E5,3,4
I8,2,49
E7,3,5
I8,2,49
E8,3,4
I8,2,49
F5,3,4
I8,2,49
F6,3,9
I8,2,49
F8,3,4
I8,2,49
G5,3,-1
I8,2,49
G6,3,4
I8,2,49
G8,3,50
I8,2,50
G9,3,4
I8,2,50
H5,3,-1
I8,2,50
H7,3,0
I8,2,50
H9,3,4
I8,2,50
H10,3,-1
I8,2,50
I5,3,-1
I8,2,50
I6,3,-1
I8,2,50
I7,3,4
I8,2,50
I10,3,14
I8,2,50
I11,3,5
I8,2,50
I12,3,4
I8,2,50
J7,3,-1
I8,2,50
J12,3,999
I8,2,999
K7,3,-1
I8,2,999
K8,3,4
I8,2,999
K10,3,10
I8,2,999
K11,3,5
I8,2,999
K12,3,4
I8,2,999
L8,3,-1
I8,2,999
L9,3,-1
I8,2,999
L10,3,-1
I8,2,999
E6,1,-3995
I10,2,-Infinity
D5,3,50
I10,2,50
D6,3,5
I10,2,50
D7,3,5
I10,2,50
E5,3,5
I10,2,50
E7,3,6
I10,2,50
E8,3,5
I10,2,50
F5,3,5
I10,2,50
F6,3,10
I10,2,50
F8,3,5
I10,2,50
G5,3,0
I10,2,50
G6,3,5
I10,2,50
G8,3,55
I10,2,55
G9,3,5
I10,2,55
H5,3,0
I10,2,55
H7,3,1
I10,2,55
H9,3,5
I10,2,55
H10,3,0
I10,2,55
H11,3,0
I10,2,55
I5,3,0
I10,2,55
I6,3,0
I10,2,55
I7,3,5
I10,2,55
I8,3,6
I10,2,55
I11,3,6
I10,2,55
I12,3,5
I10,2,55
J7,3,0
I10,2,55
J12,3,1000
I10,2,1000
K7,3,0
I10,2,1000
K8,3,1
I10,2,1000
K10,3,11
I10,2,1000
K11,3,6
I10,2,1000
K12,3,1
I10,2,1000
L8,3,0
I10,2,1000
L9,3,0
I10,2,1000
L10,3,0
I10,2,1000
E6,1,-3995
I11,2,-Infinity
D5,3,55
I11,2,55
D6,3,10
I11,2,55
D7,3,10
I11,2,55
E5,3,10
I11,2,55
E7,3,11
I11,2,55
E8,3,10
I11,2,55
F5,3,10
I11,2,55
F6,3,15
I11,2,55
F8,3,10
I11,2,55
G5,3,5
I11,2,55
G6,3,10
I11,2,55
G8,3,60
I11,2,60
G9,3,10
I11,2,60
H5,3,5
I11,2,60
H7,3,6
I11,2,60
H9,3,10
I11,2,60
H10,3,5
I11,2,60
H11,3,5
I11,2,60
H12,3,5
I11,2,60
I5,3,5
I11,2,60
I6,3,5
I11,2,60
I7,3,10
I11,2,60
I8,3,11
I11,2,60
I10,3,20
I11,2,60
I12,3,10
I11,2,60
J7,3,5
I11,2,60
J12,3,1005
I11,2,1005
K7,3,5
I11,2,1005
K8,3,10
I11,2,1005
K10,3,20
I11,2,1005
K11,3,7
I11,2,1005
K12,3,10
I11,2,1005
L8,3,5
I11,2,1005
L9,3,5
I11,2,1005
L10,3,5
I11,2,1005
E6,1,-3995
I12,2,-Infinity
D5,3,55
I12,2,55
D6,3,10
I12,2,55
D7,3,10
I12,2,55
E5,3,10
I12,2,55
E7,3,11
I12,2,55
E8,3,10
I12,2,55
F5,3,10
I12,2,55
F6,3,15
I12,2,55
F8,3,10
I12,2,55
G5,3,5
I12,2,55
G6,3,10
I12,2,55
G8,3,60
I12,2,60
G9,3,10
I12,2,60
H5,3,5
I12,2,60
H7,3,6
I12,2,60
H9,3,10
I12,2,60
H10,3,5
I12,2,60
H11,3,5
I12,2,60
H12,3,5
I12,2,60
H13,3,5
I12,2,60
I5,3,5
I12,2,60
I6,3,5
I12,2,60
I7,3,10
I12,2,60
I8,3,11
I12,2,60
I10,3,20
I12,2,60
I11,3,11
I12,2,60
I13,3,5
I12,2,60
J7,3,5
I12,2,60
J12,3,1005
I12,2,1005
J13,3,5
I12,2,1005
K7,3,5
I12,2,1005
K8,3,10
I12,2,1005
K10,3,16
I12,2,1005
K11,3,11
I12,2,1005
K12,3,10
I12,2,1005
L8,3,5
I12,2,1005
L9,3,5
I12,2,1005
L10,3,5
I12,2,1005
E6,1,-3995
J7,2,-Infinity
D5,3,54
J7,2,54
D6,3,9
J7,2,54
D7,3,9
J7,2,54
E5,3,9
J7,2,54
E7,3,10
J7,2,54
E8,3,9
J7,2,54
F5,3,9
J7,2,54
F6,3,14
J7,2,54
F8,3,9
J7,2,54
G5,3,4
J7,2,54
G6,3,9
J7,2,54
G8,3,59
J7,2,59
G9,3,9
J7,2,59
H5,3,4
J7,2,59
H7,3,5
J7,2,59
H9,3,9
J7,2,59
H10,3,4
J7,2,59
I5,3,4
J7,2,59
I6,3,4
J7,2,59
I7,3,9
J7,2,59
I8,3,10
J7,2,59
I10,3,19
J7,2,59
I11,3,10
J7,2,59
I12,3,9
J7,2,59
J6,3,4
J7,2,59
J12,3,1004
J7,2,1004
K6,3,4
J7,2,1004
K7,3,4
J7,2,1004
K8,3,9
J7,2,1004
K10,3,19
J7,2,1004
K11,3,10
J7,2,1004
K12,3,9
J7,2,1004
L8,3,4
J7,2,1004
L9,3,4
J7,2,1004
L10,3,4
J7,2,1004
E6,1,-3995
J12,2,-Infinity
D5,3,-45
J12,2,-45
D6,3,-90
J12,2,-45
D7,3,-90
J12,2,-45
E5,3,-90
J12,2,-45
E7,3,-89
J12,2,-45
E8,3,-90
J12,2,-45
F5,3,-90
J12,2,-45
F6,3,-85
J12,2,-45
F8,3,-90
J12,2,-45
G5,3,-95
J12,2,-45
G6,3,-90
J12,2,-45
G8,3,-40
J12,2,-40
G9,3,-90
J12,2,-40
H5,3,-95
J12,2,-40
H7,3,-94
J12,2,-40
H9,3,-90
J12,2,-40
H10,3,-95
J12,2,-40
I5,3,-95
J12,2,-40
I6,3,-95
J12,2,-40
I7,3,-90
J12,2,-40
I8,3,-89
J12,2,-40
I10,3,-80
J12,2,-40
I11,3,-89
J12,2,-40
I12,3,-90
J12,2,-40
I13,3,-95
J12,2,-40
J7,3,-95
J12,2,-40
J13,3,-95
J12,2,-40
K7,3,-95
J12,2,-40
K8,3,-90
J12,2,-40
K10,3,-80
J12,2,-40
K11,3,-89
J12,2,-40
K12,3,-90
J12,2,-40
K13,3,-95
J12,2,-40
L8,3,-95
J12,2,-40
L9,3,-95
J12,2,-40
L10,3,-95
J12,2,-40
E6,1,-3995
K7,2,-Infinity
D5,3,5
K7,2,5
D6,3,-40
K7,2,5
D7,3,-40
K7,2,5
E5,3,-40
K7,2,5
E7,3,-39
K7,2,5
E8,3,-40
K7,2,5
